url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:37.441908+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:37.480119+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:37.531246+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:38.103252+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:38.494661+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193397339,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:38.745868+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-calleja-bogota/193663566,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:39.186440+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-chapinero-bogota/191549668,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:39.217395+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:39.592137+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-alto-bogota/193579506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:39.635153+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-rio-bogota/192349121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:39.757071+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:39.771876+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:39.803420+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-delicias-bogota/193631573,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:39.810846+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193712313,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:39.882891+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:40.259875+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-cantalejo-bogota/193700185,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:40.281885+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:41.083282+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:41.284109+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:41.354869+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:41.456384+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:41.534625+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:41.697548+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:41.859675+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:41.874646+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193583320,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:42.015224+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:42.089183+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:42.174636+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quinta-paredes-bogota/193191106,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:42.660258+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:42.674100+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:42.945391+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-carlos-de-suba-bogota/193578500,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:43.067745+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193656170,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:43.166375+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:43.181346+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-granja-bogota/193686405,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:43.211374+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:43.425072+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:43.709521+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-prado-pinzon-bogota/193421262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:43.839132+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193341175,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:43.909333+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:43.958947+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193680055,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:44.213864+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ingemar-bogota/193615204,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 404.933.190 | $ 2.000.000 | $ 1.650.000 | $ 1.100.000.000 | $ 590.000.000 | $ 700.000.000 | $ 350.000.000 | $ 485.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-06 00:32:44.474469+00:00
