url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193108875,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 00:17:17.318919+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/193120932,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 00:17:20.438440+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193194980,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 00:17:20.461580+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193185971,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 00:17:20.479152+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 00:17:20.490618+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 00:17:20.499536+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 00:17:21.111491+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 00:17:21.127120+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193074721,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 00:17:21.247145+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192128673,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 00:17:21.256265+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 00:17:21.331871+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193164984,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 00:17:21.385820+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193254684,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 00:17:21.450409+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/192989807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 00:17:21.540322+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/192983335,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 00:17:21.968970+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193244127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 00:17:21.994609+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-boyaca-bogota/192749356,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 00:17:22.254123+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/192531805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 00:17:22.277310+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lourdes-bogota/192716061,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 00:17:22.304260+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193293781,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 00:17:22.396466+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-villas-de-granada-bogota/192955626,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 00:17:22.402943+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193226450,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 00:17:22.461018+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 00:17:22.903862+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 00:17:22.946321+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 00:17:23.044895+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 00:17:23.114602+00:00
