url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:47.798396+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-bibiana-bogota/193774705,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:49.976296+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-maria-bogota/193870890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:50.017056+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-oriental-bogota/193336462,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:50.117746+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193979140,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:50.132810+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-morato-bogota/193660450,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:50.139093+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-refugio-bogota/193916657,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:50.265672+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-bella-suiza-bogota/193896797,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:50.919860+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:50.927460+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colon-bogota/193592800,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:51.040123+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:51.049275+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:51.089802+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-alsacia-2-bogota/193364947,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:51.225198+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:51.313224+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:51.379526+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-comercial-parque-la-colina-bogota/193942404,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:51.758279+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193837211,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:51.870045+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193656170,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:52.054682+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-barrios-unidos-bogota/193756497,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:52.072452+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193974212,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:52.079877+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193897133,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:52.086691+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/193729595,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:52.111136+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-las-americas-bogota/193917705,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:52.255253+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193319672,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:52.680529+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:52.720497+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:52.740050+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193701052,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:52.764563+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:52.879645+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:53.022368+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:53.087386+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:53.164553+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:53.582850+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:53.617762+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-los-rosales-bogota/193857679,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:53.878055+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-toberin-bogota/193614980,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 999.444.000 | $ 1.700.000 | $ 3.800.000 | $ 1.542.994 | $ 278.000.000 | $ 545.000.000 | $ 5.000.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 06:45:53.885470+00:00
