url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 390.000.000 | $ 205.000.000 | $ 16.000.000 | $ 5 | $ 330.000.000 | $ 2.200.000.000 | $ 230.000.000 | $ 420.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-25 07:11:42.669181+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750248,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 390.000.000 | $ 205.000.000 | $ 16.000.000 | $ 5 | $ 330.000.000 | $ 2.200.000.000 | $ 230.000.000 | $ 420.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-25 07:11:42.702483+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193606209,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 390.000.000 | $ 205.000.000 | $ 16.000.000 | $ 5 | $ 330.000.000 | $ 2.200.000.000 | $ 230.000.000 | $ 420.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-25 07:11:42.740883+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193839918,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 390.000.000 | $ 205.000.000 | $ 16.000.000 | $ 5 | $ 330.000.000 | $ 2.200.000.000 | $ 230.000.000 | $ 420.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-25 07:11:42.940348+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193704568,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 390.000.000 | $ 205.000.000 | $ 16.000.000 | $ 5 | $ 330.000.000 | $ 2.200.000.000 | $ 230.000.000 | $ 420.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-25 07:11:42.969140+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-polo-club-bogota/193801301,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 390.000.000 | $ 205.000.000 | $ 16.000.000 | $ 5 | $ 330.000.000 | $ 2.200.000.000 | $ 230.000.000 | $ 420.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-25 07:11:43.011100+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193860330,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 390.000.000 | $ 205.000.000 | $ 16.000.000 | $ 5 | $ 330.000.000 | $ 2.200.000.000 | $ 230.000.000 | $ 420.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-25 07:11:43.062378+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-aranda-bogota/193773231,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 390.000.000 | $ 205.000.000 | $ 16.000.000 | $ 5 | $ 330.000.000 | $ 2.200.000.000 | $ 230.000.000 | $ 420.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-25 07:11:43.506207+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 390.000.000 | $ 205.000.000 | $ 16.000.000 | $ 5 | $ 330.000.000 | $ 2.200.000.000 | $ 230.000.000 | $ 420.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-25 07:11:43.513727+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 390.000.000 | $ 205.000.000 | $ 16.000.000 | $ 5 | $ 330.000.000 | $ 2.200.000.000 | $ 230.000.000 | $ 420.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-25 07:11:43.586796+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 390.000.000 | $ 205.000.000 | $ 16.000.000 | $ 5 | $ 330.000.000 | $ 2.200.000.000 | $ 230.000.000 | $ 420.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-25 07:11:43.652484+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 390.000.000 | $ 205.000.000 | $ 16.000.000 | $ 5 | $ 330.000.000 | $ 2.200.000.000 | $ 230.000.000 | $ 420.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-25 07:11:43.807222+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 390.000.000 | $ 205.000.000 | $ 16.000.000 | $ 5 | $ 330.000.000 | $ 2.200.000.000 | $ 230.000.000 | $ 420.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-25 07:11:43.814319+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193765426,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 390.000.000 | $ 205.000.000 | $ 16.000.000 | $ 5 | $ 330.000.000 | $ 2.200.000.000 | $ 230.000.000 | $ 420.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-25 07:11:43.821756+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193384788,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 390.000.000 | $ 205.000.000 | $ 16.000.000 | $ 5 | $ 330.000.000 | $ 2.200.000.000 | $ 230.000.000 | $ 420.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-25 07:11:43.836460+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-retiro-bogota/193870783,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 390.000.000 | $ 205.000.000 | $ 16.000.000 | $ 5 | $ 330.000.000 | $ 2.200.000.000 | $ 230.000.000 | $ 420.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-25 07:11:44.425913+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750250,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 390.000.000 | $ 205.000.000 | $ 16.000.000 | $ 5 | $ 330.000.000 | $ 2.200.000.000 | $ 230.000.000 | $ 420.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-25 07:11:44.454805+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 390.000.000 | $ 205.000.000 | $ 16.000.000 | $ 5 | $ 330.000.000 | $ 2.200.000.000 | $ 230.000.000 | $ 420.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-25 07:11:44.464666+00:00
https://www.fincaraiz.com.co//habitacion-en-arriendo-en-villa-luz-bogota/193672295,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 390.000.000 | $ 205.000.000 | $ 16.000.000 | $ 5 | $ 330.000.000 | $ 2.200.000.000 | $ 230.000.000 | $ 420.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-25 07:11:44.578190+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 390.000.000 | $ 205.000.000 | $ 16.000.000 | $ 5 | $ 330.000.000 | $ 2.200.000.000 | $ 230.000.000 | $ 420.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-25 07:11:44.605322+00:00
