url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-andes-norte-bogota/193831167,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000 | $ 1.100.000 | $ 1.500.000 | $ 5.500.000 | $ 1.150.000.000 | $ 5.100.000 | $ 150.000.000 | $ 240.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 18:30:39.776686+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000 | $ 1.100.000 | $ 1.500.000 | $ 5.500.000 | $ 1.150.000.000 | $ 5.100.000 | $ 150.000.000 | $ 240.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 18:30:44.083741+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000 | $ 1.100.000 | $ 1.500.000 | $ 5.500.000 | $ 1.150.000.000 | $ 5.100.000 | $ 150.000.000 | $ 240.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 18:30:44.616370+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000 | $ 1.100.000 | $ 1.500.000 | $ 5.500.000 | $ 1.150.000.000 | $ 5.100.000 | $ 150.000.000 | $ 240.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 18:30:44.956184+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857213,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000 | $ 1.100.000 | $ 1.500.000 | $ 5.500.000 | $ 1.150.000.000 | $ 5.100.000 | $ 150.000.000 | $ 240.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 18:30:44.969190+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193917226,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000 | $ 1.100.000 | $ 1.500.000 | $ 5.500.000 | $ 1.150.000.000 | $ 5.100.000 | $ 150.000.000 | $ 240.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 18:30:45.090112+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-aeropuerto-el-dorado-bogota/192803824,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000 | $ 1.100.000 | $ 1.500.000 | $ 5.500.000 | $ 1.150.000.000 | $ 5.100.000 | $ 150.000.000 | $ 240.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 18:30:45.110635+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193941724,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000 | $ 1.100.000 | $ 1.500.000 | $ 5.500.000 | $ 1.150.000.000 | $ 5.100.000 | $ 150.000.000 | $ 240.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 18:30:45.143054+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193601488,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000 | $ 1.100.000 | $ 1.500.000 | $ 5.500.000 | $ 1.150.000.000 | $ 5.100.000 | $ 150.000.000 | $ 240.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 18:30:45.200534+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000 | $ 1.100.000 | $ 1.500.000 | $ 5.500.000 | $ 1.150.000.000 | $ 5.100.000 | $ 150.000.000 | $ 240.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 18:30:45.426662+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000 | $ 1.100.000 | $ 1.500.000 | $ 5.500.000 | $ 1.150.000.000 | $ 5.100.000 | $ 150.000.000 | $ 240.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 18:30:45.440367+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193701052,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000 | $ 1.100.000 | $ 1.500.000 | $ 5.500.000 | $ 1.150.000.000 | $ 5.100.000 | $ 150.000.000 | $ 240.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 18:30:46.316540+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193907980,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000 | $ 1.100.000 | $ 1.500.000 | $ 5.500.000 | $ 1.150.000.000 | $ 5.100.000 | $ 150.000.000 | $ 240.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 18:30:46.469792+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-bogota/193778125,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000 | $ 1.100.000 | $ 1.500.000 | $ 5.500.000 | $ 1.150.000.000 | $ 5.100.000 | $ 150.000.000 | $ 240.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 18:30:46.570243+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000 | $ 1.100.000 | $ 1.500.000 | $ 5.500.000 | $ 1.150.000.000 | $ 5.100.000 | $ 150.000.000 | $ 240.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 18:30:46.583719+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-kennedy-bogota/193733211,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000 | $ 1.100.000 | $ 1.500.000 | $ 5.500.000 | $ 1.150.000.000 | $ 5.100.000 | $ 150.000.000 | $ 240.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 18:30:46.761565+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193319672,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000 | $ 1.100.000 | $ 1.500.000 | $ 5.500.000 | $ 1.150.000.000 | $ 5.100.000 | $ 150.000.000 | $ 240.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 18:30:46.825382+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-reservado-bogota/191996023,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000 | $ 1.100.000 | $ 1.500.000 | $ 5.500.000 | $ 1.150.000.000 | $ 5.100.000 | $ 150.000.000 | $ 240.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 18:30:46.861268+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193647529,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000 | $ 1.100.000 | $ 1.500.000 | $ 5.500.000 | $ 1.150.000.000 | $ 5.100.000 | $ 150.000.000 | $ 240.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 18:30:47.415699+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193963854,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000 | $ 1.100.000 | $ 1.500.000 | $ 5.500.000 | $ 1.150.000.000 | $ 5.100.000 | $ 150.000.000 | $ 240.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 18:30:47.534049+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193442339,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000 | $ 1.100.000 | $ 1.500.000 | $ 5.500.000 | $ 1.150.000.000 | $ 5.100.000 | $ 150.000.000 | $ 240.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 18:30:47.627344+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-refugio-bogota/193916657,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000 | $ 1.100.000 | $ 1.500.000 | $ 5.500.000 | $ 1.150.000.000 | $ 5.100.000 | $ 150.000.000 | $ 240.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 18:30:47.781289+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193755019,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000 | $ 1.100.000 | $ 1.500.000 | $ 5.500.000 | $ 1.150.000.000 | $ 5.100.000 | $ 150.000.000 | $ 240.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 18:30:47.892481+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193384788,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000 | $ 1.100.000 | $ 1.500.000 | $ 5.500.000 | $ 1.150.000.000 | $ 5.100.000 | $ 150.000.000 | $ 240.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 18:30:47.971315+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193465232,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000 | $ 1.100.000 | $ 1.500.000 | $ 5.500.000 | $ 1.150.000.000 | $ 5.100.000 | $ 150.000.000 | $ 240.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 18:30:48.109526+00:00
