url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-castillo/193615204,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:20.164094+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-rionegro/193464949,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:20.178080+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:20.208192+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:20.318705+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:20.342328+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-rio-bogota/192349121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:20.989680+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:21.076413+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-grande-bogota/193147860,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:21.194190+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:21.247888+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193452934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:21.269419+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:21.276360+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193542241,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:21.327955+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:21.334944+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192750067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:21.894209+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193609739,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:21.917793+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:22.140281+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:22.159545+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:22.205608+00:00
