url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-prado-veraniego-bogota/194066801,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 720.000.000 | $ 3.000.000 | $ 1.500.000 | $ 910.000.000 | $ 1.100.000 | $ 1.700.000 | $ 8.500.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-15 18:20:10.814567+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/194055720,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 720.000.000 | $ 3.000.000 | $ 1.500.000 | $ 910.000.000 | $ 1.100.000 | $ 1.700.000 | $ 8.500.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-15 18:20:10.930971+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/194055529,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 720.000.000 | $ 3.000.000 | $ 1.500.000 | $ 910.000.000 | $ 1.100.000 | $ 1.700.000 | $ 8.500.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-15 18:20:11.014904+00:00
https://www.fincaraiz.com.co//habitacion-en-arriendo-en-santa-barbara-bogota/194109356,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 720.000.000 | $ 3.000.000 | $ 1.500.000 | $ 910.000.000 | $ 1.100.000 | $ 1.700.000 | $ 8.500.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-15 18:20:11.585020+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-delicias-bogota/194085222,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 720.000.000 | $ 3.000.000 | $ 1.500.000 | $ 910.000.000 | $ 1.100.000 | $ 1.700.000 | $ 8.500.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-15 18:20:11.605709+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-esmeralda-bogota/194114742,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 720.000.000 | $ 3.000.000 | $ 1.500.000 | $ 910.000.000 | $ 1.100.000 | $ 1.700.000 | $ 8.500.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-15 18:20:11.705459+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193935554,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 720.000.000 | $ 3.000.000 | $ 1.500.000 | $ 910.000.000 | $ 1.100.000 | $ 1.700.000 | $ 8.500.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-15 18:20:11.725687+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/194118733,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 720.000.000 | $ 3.000.000 | $ 1.500.000 | $ 910.000.000 | $ 1.100.000 | $ 1.700.000 | $ 8.500.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-15 18:20:11.752726+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193890090,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 720.000.000 | $ 3.000.000 | $ 1.500.000 | $ 910.000.000 | $ 1.100.000 | $ 1.700.000 | $ 8.500.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-15 18:20:11.783216+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193909094,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 720.000.000 | $ 3.000.000 | $ 1.500.000 | $ 910.000.000 | $ 1.100.000 | $ 1.700.000 | $ 8.500.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-15 18:20:11.805466+00:00
