url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota-dc-bogota/193249470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:57.422880+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192601892,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:57.488172+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193307037,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:57.503966+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193057392,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:57.522967+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193074721,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:57.602256+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-lago-bogota/192437735,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:57.633380+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193238373,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:57.778604+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-san-cristobal-norte-bogota/193136663,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:58.022161+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/193355343,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:58.161618+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:58.854652+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/11001301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:58.941000+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193215920,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:58.950406+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:58.964280+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-teresa-bogota/193173849,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:59.262516+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:59.301817+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-quirigua-bogota/193316277,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:59.383491+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193179518,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:59.791421+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-juan-rey-la-paz-bogota/193242321,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:59.834072+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:00.612362+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193347541,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:00.762347+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-chico-bogota/193191158,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:01.104862+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193279389,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:01.317477+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-alto-bogota/193340808,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:01.894482+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193264291,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:02.293493+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-fraguita-bogota/193147823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:02.372042+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:02.581509+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/191272525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:02.612401+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193353074,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:02.774726+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/192531805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:02.922653+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:02.930364+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:03.174820+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-modelia-occidental-bogota/193238761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:03.314126+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-favidi-bogota/192261924,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:04.073168+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:04.235256+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:04.423598+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193337567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:04.612871+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192128673,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:04.620219+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:04.888090+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lourdes-bogota/192716061,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:05.233909+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193250505,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:05.259252+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/193125963,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:05.449379+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:05.480085+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-unicentro-bogota-bogota/193282469,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:05.948458+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-bogota/193207942,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:06.060398+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-lujan-bogota/193081709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:06.067997+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193346422,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:06.383000+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192741390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:06.613190+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-boyaca-real-bogota/193333855,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:07.019075+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:17:07.794426+00:00
