url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 790.000.000 | $ 1.050.000.000 | $ 598.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 1.550.000 | $ 700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 07:30:07.292580+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193814904,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 790.000.000 | $ 1.050.000.000 | $ 598.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 1.550.000 | $ 700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 07:30:07.311294+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-aeropuerto-el-dorado-bogota/192803824,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 790.000.000 | $ 1.050.000.000 | $ 598.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 1.550.000 | $ 700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 07:30:07.356319+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-boyaca-real-bogota/193585802,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 790.000.000 | $ 1.050.000.000 | $ 598.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 1.550.000 | $ 700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 07:30:07.362894+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193876533,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 790.000.000 | $ 1.050.000.000 | $ 598.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 1.550.000 | $ 700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 07:30:07.369850+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193847433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 790.000.000 | $ 1.050.000.000 | $ 598.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 1.550.000 | $ 700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 07:30:07.524614+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193837211,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 790.000.000 | $ 1.050.000.000 | $ 598.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 1.550.000 | $ 700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 07:30:07.532312+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usaquen-bogota/193436568,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 790.000.000 | $ 1.050.000.000 | $ 598.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 1.550.000 | $ 700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 07:30:07.560169+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-bellavista-occidental-bogota/193868668,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 790.000.000 | $ 1.050.000.000 | $ 598.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 1.550.000 | $ 700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 07:30:07.727798+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193758796,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 790.000.000 | $ 1.050.000.000 | $ 598.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 1.550.000 | $ 700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 07:30:08.119698+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 790.000.000 | $ 1.050.000.000 | $ 598.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 1.550.000 | $ 700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 07:30:08.128980+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/192275705,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 790.000.000 | $ 1.050.000.000 | $ 598.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 1.550.000 | $ 700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 07:30:08.138218+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-teusaquillo-bogota/193888475,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 790.000.000 | $ 1.050.000.000 | $ 598.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 1.550.000 | $ 700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 07:30:08.148196+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-teusaquillo-bogota/193888475,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 790.000.000 | $ 1.050.000.000 | $ 598.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 1.550.000 | $ 700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 07:30:08.154912+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 790.000.000 | $ 1.050.000.000 | $ 598.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 1.550.000 | $ 700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 07:30:08.174115+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-vergel-bogota/191973892,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 790.000.000 | $ 1.050.000.000 | $ 598.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 1.550.000 | $ 700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 07:30:08.188142+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 790.000.000 | $ 1.050.000.000 | $ 598.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 1.550.000 | $ 700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 07:30:08.203154+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193772840,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 790.000.000 | $ 1.050.000.000 | $ 598.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 1.550.000 | $ 700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 07:30:08.347148+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-floresta-bogota/193777298,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 790.000.000 | $ 1.050.000.000 | $ 598.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 1.550.000 | $ 700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 07:30:08.892898+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-prado-veraniego-bogota/193846645,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 790.000.000 | $ 1.050.000.000 | $ 598.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 1.550.000 | $ 700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 07:30:08.924931+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193884921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 790.000.000 | $ 1.050.000.000 | $ 598.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 1.550.000 | $ 700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 07:30:08.934138+00:00
