url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:41.048529+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193711450,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:43.005982+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193772885,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:43.016076+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193772885,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:43.022400+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:43.029134+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:43.753342+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:43.760468+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193776951,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:43.785458+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193442339,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:43.792050+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:43.919210+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193670348,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:43.938147+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:43.965211+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:44.020484+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:44.565652+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:44.592017+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:44.632161+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:44.742150+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736850,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:44.879322+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:44.910624+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:44.934459+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tierra-buena-bogota/193749582,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:45.068164+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:45.464528+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193774764,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:45.471657+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193686534,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:45.540860+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:45.590347+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-candelaria-bogota/193793382,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:45.709706+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-candelaria-bogota/193793382,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:45.716788+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:45.738441+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193815880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:45.835703+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193815880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:45.846334+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:45.931977+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/193644771,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.890.000.000 | $ 450.000.000 | $ 1.950.000.000 | $ 850.000.000 | $ 290.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 12:28:46.588941+00:00
