url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-acevedo-tejada-bogota/193967793,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 415.000.000 | $ 150.000.000 | $ 360.000.000 | $ 1.400.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 3.800.000.000 | $ 650.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 13:54:31.033909+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/194051185,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 415.000.000 | $ 150.000.000 | $ 360.000.000 | $ 1.400.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 3.800.000.000 | $ 650.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 13:54:31.092642+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193862888,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 415.000.000 | $ 150.000.000 | $ 360.000.000 | $ 1.400.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 3.800.000.000 | $ 650.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 13:54:31.418875+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 415.000.000 | $ 150.000.000 | $ 360.000.000 | $ 1.400.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 3.800.000.000 | $ 650.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 13:54:31.961145+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-pasadena-bogota/194024529,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 415.000.000 | $ 150.000.000 | $ 360.000.000 | $ 1.400.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 3.800.000.000 | $ 650.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 13:54:32.185415+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194031089,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 415.000.000 | $ 150.000.000 | $ 360.000.000 | $ 1.400.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 3.800.000.000 | $ 650.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 13:54:32.211463+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-20-de-julio-bogota/194026567,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 415.000.000 | $ 150.000.000 | $ 360.000.000 | $ 1.400.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 3.800.000.000 | $ 650.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 13:54:32.246547+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-galerias-bogota/194045753,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 415.000.000 | $ 150.000.000 | $ 360.000.000 | $ 1.400.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 3.800.000.000 | $ 650.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 13:54:32.333909+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-igualdad-bogota/193773245,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 415.000.000 | $ 150.000.000 | $ 360.000.000 | $ 1.400.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 3.800.000.000 | $ 650.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 13:54:32.415126+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-grande-bogota/193658668,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 415.000.000 | $ 150.000.000 | $ 360.000.000 | $ 1.400.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 3.800.000.000 | $ 650.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 13:54:32.473656+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-pasadena-bogota/10189032,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 415.000.000 | $ 150.000.000 | $ 360.000.000 | $ 1.400.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 3.800.000.000 | $ 650.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 13:54:32.688548+00:00
