url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.500.000 | $ 230.000.000 | $ 310.000.000 | $ 235.000.000 | $ 1.350.000.000 | $ 14.000.000.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-28 18:08:34.410384+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.500.000 | $ 230.000.000 | $ 310.000.000 | $ 235.000.000 | $ 1.350.000.000 | $ 14.000.000.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-28 18:08:34.434813+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.500.000 | $ 230.000.000 | $ 310.000.000 | $ 235.000.000 | $ 1.350.000.000 | $ 14.000.000.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-28 18:08:34.441375+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.500.000 | $ 230.000.000 | $ 310.000.000 | $ 235.000.000 | $ 1.350.000.000 | $ 14.000.000.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-28 18:08:34.660515+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/193446372,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.500.000 | $ 230.000.000 | $ 310.000.000 | $ 235.000.000 | $ 1.350.000.000 | $ 14.000.000.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-28 18:08:34.694746+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.500.000 | $ 230.000.000 | $ 310.000.000 | $ 235.000.000 | $ 1.350.000.000 | $ 14.000.000.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-28 18:08:35.072599+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.500.000 | $ 230.000.000 | $ 310.000.000 | $ 235.000.000 | $ 1.350.000.000 | $ 14.000.000.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-28 18:08:35.304922+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jorge-central-bogota/193503649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.500.000 | $ 230.000.000 | $ 310.000.000 | $ 235.000.000 | $ 1.350.000.000 | $ 14.000.000.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-28 18:08:35.320638+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.500.000 | $ 230.000.000 | $ 310.000.000 | $ 235.000.000 | $ 1.350.000.000 | $ 14.000.000.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-28 18:08:35.332900+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193502839,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.500.000 | $ 230.000.000 | $ 310.000.000 | $ 235.000.000 | $ 1.350.000.000 | $ 14.000.000.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-28 18:08:35.448032+00:00
