url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-candelaria-bogota/194045901,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 665.000.000 | $ 2.250.000.000 | $ 600.000.000 | $ 1.200.000 | $ 4.200.000 | $ 268.000.000 | $ 268.000.000 | $ 580.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 07:05:55.089060+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-estrada-bogota/194020035,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 665.000.000 | $ 2.250.000.000 | $ 600.000.000 | $ 1.200.000 | $ 4.200.000 | $ 268.000.000 | $ 268.000.000 | $ 580.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 07:05:55.122112+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194085291,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 665.000.000 | $ 2.250.000.000 | $ 600.000.000 | $ 1.200.000 | $ 4.200.000 | $ 268.000.000 | $ 268.000.000 | $ 580.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 07:05:55.138223+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alamos-bogota/194074955,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 665.000.000 | $ 2.250.000.000 | $ 600.000.000 | $ 1.200.000 | $ 4.200.000 | $ 268.000.000 | $ 268.000.000 | $ 580.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 07:05:55.765671+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/194055544,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 665.000.000 | $ 2.250.000.000 | $ 600.000.000 | $ 1.200.000 | $ 4.200.000 | $ 268.000.000 | $ 268.000.000 | $ 580.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 07:05:55.822276+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-grande-bogota/194074766,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 665.000.000 | $ 2.250.000.000 | $ 600.000.000 | $ 1.200.000 | $ 4.200.000 | $ 268.000.000 | $ 268.000.000 | $ 580.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 07:05:55.839865+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/194083846,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 665.000.000 | $ 2.250.000.000 | $ 600.000.000 | $ 1.200.000 | $ 4.200.000 | $ 268.000.000 | $ 268.000.000 | $ 580.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 07:05:55.885686+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-jazmin-bogota/194045814,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 665.000.000 | $ 2.250.000.000 | $ 600.000.000 | $ 1.200.000 | $ 4.200.000 | $ 268.000.000 | $ 268.000.000 | $ 580.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 07:05:55.964104+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/194074713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 665.000.000 | $ 2.250.000.000 | $ 600.000.000 | $ 1.200.000 | $ 4.200.000 | $ 268.000.000 | $ 268.000.000 | $ 580.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 07:05:56.008554+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-isabel-bogota/194053931,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 665.000.000 | $ 2.250.000.000 | $ 600.000.000 | $ 1.200.000 | $ 4.200.000 | $ 268.000.000 | $ 268.000.000 | $ 580.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 07:05:56.026602+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/194050779,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 665.000.000 | $ 2.250.000.000 | $ 600.000.000 | $ 1.200.000 | $ 4.200.000 | $ 268.000.000 | $ 268.000.000 | $ 580.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 07:05:56.146979+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/194085166,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 665.000.000 | $ 2.250.000.000 | $ 600.000.000 | $ 1.200.000 | $ 4.200.000 | $ 268.000.000 | $ 268.000.000 | $ 580.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 07:05:56.837429+00:00
