url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193620251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:42.774650+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:49.485896+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:49.523255+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192212430,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:49.716799+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193579083,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:49.990023+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193281300,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:50.010044+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:50.041001+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-popular-modelo-bogota/193644280,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:50.169863+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:50.200789+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:50.214323+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:50.231707+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:50.290214+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:50.908656+00:00
https://www.fincaraiz.com.co//lote-en-arriendo-en-fontibon-bogota/192039075,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:51.196504+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:51.231549+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-primavera-occidental-puente-aranda-bogota/193529170,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:51.239546+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:51.245831+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:51.272059+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193452934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:51.358497+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-bavaria-bogota/193616554,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:51.365261+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:51.800994+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:51.870160+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-oriental-bogota/193611572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:51.888483+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:52.077965+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-barbara-alta-bogota/192726048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:52.088507+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alhambra-bogota/192253651,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:52.218553+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:52.525556+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192630772,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:52.758638+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:52.769186+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:52.799008+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:52.889491+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:52.927691+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:52.934685+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lombardia-bogota/193568434,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:53.018843+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:53.088005+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:53.593931+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-ana-bogota/191808973,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:53.753610+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:53.799544+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:53.815013+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:53.874571+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:53.926044+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193612425,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:54.042130+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-rio-bogota/192349121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:54.066402+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:54.127458+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:55.021375+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:55.041852+00:00
