url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:56.064691+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:56.105601+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cantalejo-bogota/193396471,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:56.363640+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:56.442959+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193295823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:56.570674+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192750131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:56.912614+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193464582,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:57.101871+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:57.326769+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:57.355980+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:57.502235+00:00
