url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/194159806,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 290.000.000 | $ 2.150.000 | $ 325.000.000 | $ 1.350.000.000 | $ 1.300.000.000 | $ 1.100.000 | $ 569.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 320.685.000 | Desde $ 459.300.000 | Desde $ 300.000.000 | Desde $ 571.110.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-14 17:28:07.817557+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-miguel-bogota/193673363,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 290.000.000 | $ 2.150.000 | $ 325.000.000 | $ 1.350.000.000 | $ 1.300.000.000 | $ 1.100.000 | $ 569.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 320.685.000 | Desde $ 459.300.000 | Desde $ 300.000.000 | Desde $ 571.110.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-14 17:28:07.862222+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-prado-bogota/194064992,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 290.000.000 | $ 2.150.000 | $ 325.000.000 | $ 1.350.000.000 | $ 1.300.000.000 | $ 1.100.000 | $ 569.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 320.685.000 | Desde $ 459.300.000 | Desde $ 300.000.000 | Desde $ 571.110.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-14 17:28:07.929521+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/10516921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 290.000.000 | $ 2.150.000 | $ 325.000.000 | $ 1.350.000.000 | $ 1.300.000.000 | $ 1.100.000 | $ 569.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 320.685.000 | Desde $ 459.300.000 | Desde $ 300.000.000 | Desde $ 571.110.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-14 17:28:08.918112+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-teusaquillo-bogota/194187398,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 290.000.000 | $ 2.150.000 | $ 325.000.000 | $ 1.350.000.000 | $ 1.300.000.000 | $ 1.100.000 | $ 569.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 320.685.000 | Desde $ 459.300.000 | Desde $ 300.000.000 | Desde $ 571.110.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-14 17:28:08.931385+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-ana-oriental-bogota/194250683,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 290.000.000 | $ 2.150.000 | $ 325.000.000 | $ 1.350.000.000 | $ 1.300.000.000 | $ 1.100.000 | $ 569.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 320.685.000 | Desde $ 459.300.000 | Desde $ 300.000.000 | Desde $ 571.110.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-14 17:28:09.139868+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/10868133,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 290.000.000 | $ 2.150.000 | $ 325.000.000 | $ 1.350.000.000 | $ 1.300.000.000 | $ 1.100.000 | $ 569.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 320.685.000 | Desde $ 459.300.000 | Desde $ 300.000.000 | Desde $ 571.110.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-14 17:28:09.171994+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-contador-bogota/193986852,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 290.000.000 | $ 2.150.000 | $ 325.000.000 | $ 1.350.000.000 | $ 1.300.000.000 | $ 1.100.000 | $ 569.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 320.685.000 | Desde $ 459.300.000 | Desde $ 300.000.000 | Desde $ 571.110.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-14 17:28:09.184922+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-engativa-bogota/194139876,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 290.000.000 | $ 2.150.000 | $ 325.000.000 | $ 1.350.000.000 | $ 1.300.000.000 | $ 1.100.000 | $ 569.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 320.685.000 | Desde $ 459.300.000 | Desde $ 300.000.000 | Desde $ 571.110.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-14 17:28:09.198103+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-bibiana-bogota/194237566,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 290.000.000 | $ 2.150.000 | $ 325.000.000 | $ 1.350.000.000 | $ 1.300.000.000 | $ 1.100.000 | $ 569.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 320.685.000 | Desde $ 459.300.000 | Desde $ 300.000.000 | Desde $ 571.110.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-14 17:28:09.210479+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/194187084,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 290.000.000 | $ 2.150.000 | $ 325.000.000 | $ 1.350.000.000 | $ 1.300.000.000 | $ 1.100.000 | $ 569.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 320.685.000 | Desde $ 459.300.000 | Desde $ 300.000.000 | Desde $ 571.110.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-14 17:28:09.342935+00:00
