url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193415292,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:02.621687+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-paloquemao-bogota/193088752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:02.732146+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:02.842857+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:02.861051+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193389048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:02.953929+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-acacias-bogota/193207802,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:03.172775+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ines-bogota/193154203,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:03.410627+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-la-amistad-bogota/193324452,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:03.476326+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:03.549309+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:03.589031+00:00
