url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:05.528219+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:11.787981+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-las-orquideas-bogota/193454696,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:11.800936+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193622041,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:11.809726+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:11.917657+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:12.387219+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:12.403946+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:12.446005+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:12.464048+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-alto-bogota/193579506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:12.498683+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-pinos-bogota/193592294,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:12.609628+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:12.721300+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/193644771,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:12.831900+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:13.371916+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-esmeralda-bogota/193705751,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:13.378969+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-ciudad-salitre-bogota/193693651,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:13.440440+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:13.447553+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:13.623897+00:00
https://www.fincaraiz.com.co//lote-en-arriendo-en-fontibon-bogota/192039075,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:13.653583+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:13.723008+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:13.763608+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:14.343787+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192750067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:14.353566+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:14.376363+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:14.382788+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:14.643633+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:14.683157+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193568244,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:14.742046+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:14.792858+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:15.292906+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:15.314362+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosques-del-marques-bogota/193617043,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:15.350486+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193588873,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:15.476972+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/5736240,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:15.527769+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:15.534716+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:15.572347+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-veracruz-bogota/193729595,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:15.613771+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-usaquen-bogota/193667012,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:16.205826+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:16.243603+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:16.278983+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:16.329989+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193717217,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:16.396586+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:16.472062+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193318968,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:16.511305+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:16.545471+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193375519,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:17.126571+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193706766,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:17.358819+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-candelaria-bogota/193716943,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.000.000 | $ 2.200.000 | $ 310.000.000 | $ 225.000.000 | $ 3.900.000 | $ 2.000.000.000 | $ 520.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 18:40:17.476721+00:00
