url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:42.392182+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-modelia-bogota/193374690,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:42.407007+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-ciudad-quirigua-bogota/193438198,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:42.413998+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:42.422486+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-chico-bogota/193486851,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:42.436779+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193482297,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:42.562370+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-veramonte-macana-bogota/193434737,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:42.569919+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pradera-norte-bogota/193437815,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:43.246342+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:43.253392+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-boyaca-real-bogota/193459506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:43.307009+00:00
