url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:42.673123+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-soledad-bogota/193730788,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:48.096102+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:48.135767+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193619138,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:48.157565+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:48.276132+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193704568,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:48.667841+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:48.763053+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/193708046,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:48.792326+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193776951,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:48.954933+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:48.985761+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-soledad-bogota/193717298,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:48.992636+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193609593,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:49.070293+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-galan-bogota/193664562,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:49.077146+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193699189,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:49.555407+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:49.566162+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:49.572612+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:49.578937+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736850,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:49.588242+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:49.696113+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193346916,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:49.776953+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:50.047953+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:50.403357+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:50.449813+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:50.460829+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:50.487532+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193644921,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:50.667209+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193763769,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:50.687466+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:50.735434+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193719294,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:50.826050+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/193644771,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:51.268607+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193446713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:51.286396+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193679848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:51.293741+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:51.300844+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193774764,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:51.311336+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/193502386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:51.358512+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:51.479143+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:51.547436+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193670348,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:52.076721+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193378595,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:52.153978+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-castellana-bogota/193659043,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:52.187308+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-eduardo-santos-bogota/193774787,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:52.300967+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:52.387671+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colon-bogota/193592800,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:52.544060+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193631662,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:52.629903+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:52.637776+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:52.969982+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:52.992314+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193442339,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:53.012331+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:53.227803+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:53.247028+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:53.268112+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-andes-bogota/193779825,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:53.341938+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192927100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:53.349311+00:00
