url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/194222729,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.500.000 | $ 700.000 | $ 1.300.000 | $ 190.000.000 | $ 1.300.000 | $ 395.000.000 | $ 1.900.000 | $ 95.000.000 | Desde $ 631.358.700 | Desde $ 275.902.200 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 10:37:47.450732+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/194226221,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.500.000 | $ 700.000 | $ 1.300.000 | $ 190.000.000 | $ 1.300.000 | $ 395.000.000 | $ 1.900.000 | $ 95.000.000 | Desde $ 631.358.700 | Desde $ 275.902.200 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 10:37:48.913345+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/194007402,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.500.000 | $ 700.000 | $ 1.300.000 | $ 190.000.000 | $ 1.300.000 | $ 395.000.000 | $ 1.900.000 | $ 95.000.000 | Desde $ 631.358.700 | Desde $ 275.902.200 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 10:37:48.948347+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/193969794,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.500.000 | $ 700.000 | $ 1.300.000 | $ 190.000.000 | $ 1.300.000 | $ 395.000.000 | $ 1.900.000 | $ 95.000.000 | Desde $ 631.358.700 | Desde $ 275.902.200 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 10:37:48.992429+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/194172933,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.500.000 | $ 700.000 | $ 1.300.000 | $ 190.000.000 | $ 1.300.000 | $ 395.000.000 | $ 1.900.000 | $ 95.000.000 | Desde $ 631.358.700 | Desde $ 275.902.200 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 10:37:49.386440+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrancas-norte-bogota/194177259,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.500.000 | $ 700.000 | $ 1.300.000 | $ 190.000.000 | $ 1.300.000 | $ 395.000.000 | $ 1.900.000 | $ 95.000.000 | Desde $ 631.358.700 | Desde $ 275.902.200 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 10:37:49.555071+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193925082,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.500.000 | $ 700.000 | $ 1.300.000 | $ 190.000.000 | $ 1.300.000 | $ 395.000.000 | $ 1.900.000 | $ 95.000.000 | Desde $ 631.358.700 | Desde $ 275.902.200 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 10:37:49.900013+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/194224905,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.500.000 | $ 700.000 | $ 1.300.000 | $ 190.000.000 | $ 1.300.000 | $ 395.000.000 | $ 1.900.000 | $ 95.000.000 | Desde $ 631.358.700 | Desde $ 275.902.200 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 10:37:50.010244+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrios-unidos-bogota/194174301,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.500.000 | $ 700.000 | $ 1.300.000 | $ 190.000.000 | $ 1.300.000 | $ 395.000.000 | $ 1.900.000 | $ 95.000.000 | Desde $ 631.358.700 | Desde $ 275.902.200 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 10:37:50.061263+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-grande-bogota/193658668,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.500.000 | $ 700.000 | $ 1.300.000 | $ 190.000.000 | $ 1.300.000 | $ 395.000.000 | $ 1.900.000 | $ 95.000.000 | Desde $ 631.358.700 | Desde $ 275.902.200 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 10:37:50.121536+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-franco-bogota/194057800,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.500.000 | $ 700.000 | $ 1.300.000 | $ 190.000.000 | $ 1.300.000 | $ 395.000.000 | $ 1.900.000 | $ 95.000.000 | Desde $ 631.358.700 | Desde $ 275.902.200 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 10:37:50.150047+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-san-patricio-bogota/194227025,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.500.000 | $ 700.000 | $ 1.300.000 | $ 190.000.000 | $ 1.300.000 | $ 395.000.000 | $ 1.900.000 | $ 95.000.000 | Desde $ 631.358.700 | Desde $ 275.902.200 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 10:37:50.196181+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santander-sur-bogota/194073270,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.500.000 | $ 700.000 | $ 1.300.000 | $ 190.000.000 | $ 1.300.000 | $ 395.000.000 | $ 1.900.000 | $ 95.000.000 | Desde $ 631.358.700 | Desde $ 275.902.200 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 10:37:50.377299+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/194219936,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.500.000 | $ 700.000 | $ 1.300.000 | $ 190.000.000 | $ 1.300.000 | $ 395.000.000 | $ 1.900.000 | $ 95.000.000 | Desde $ 631.358.700 | Desde $ 275.902.200 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 10:37:50.470066+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/194169250,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.500.000 | $ 700.000 | $ 1.300.000 | $ 190.000.000 | $ 1.300.000 | $ 395.000.000 | $ 1.900.000 | $ 95.000.000 | Desde $ 631.358.700 | Desde $ 275.902.200 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 10:37:51.076891+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-engativa-bogota/193446424,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.500.000 | $ 700.000 | $ 1.300.000 | $ 190.000.000 | $ 1.300.000 | $ 395.000.000 | $ 1.900.000 | $ 95.000.000 | Desde $ 631.358.700 | Desde $ 275.902.200 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 10:37:51.127330+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-luis-bogota/193862661,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.500.000 | $ 700.000 | $ 1.300.000 | $ 190.000.000 | $ 1.300.000 | $ 395.000.000 | $ 1.900.000 | $ 95.000.000 | Desde $ 631.358.700 | Desde $ 275.902.200 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 10:37:51.157531+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/194217196,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.500.000 | $ 700.000 | $ 1.300.000 | $ 190.000.000 | $ 1.300.000 | $ 395.000.000 | $ 1.900.000 | $ 95.000.000 | Desde $ 631.358.700 | Desde $ 275.902.200 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 10:37:51.173974+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-contador-bogota/193986852,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.500.000 | $ 700.000 | $ 1.300.000 | $ 190.000.000 | $ 1.300.000 | $ 395.000.000 | $ 1.900.000 | $ 95.000.000 | Desde $ 631.358.700 | Desde $ 275.902.200 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 10:37:51.195369+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-lago-gaitan-bogota/194217297,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.500.000 | $ 700.000 | $ 1.300.000 | $ 190.000.000 | $ 1.300.000 | $ 395.000.000 | $ 1.900.000 | $ 95.000.000 | Desde $ 631.358.700 | Desde $ 275.902.200 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 10:37:51.361956+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-hayuelos-bogota/194217230,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.500.000 | $ 700.000 | $ 1.300.000 | $ 190.000.000 | $ 1.300.000 | $ 395.000.000 | $ 1.900.000 | $ 95.000.000 | Desde $ 631.358.700 | Desde $ 275.902.200 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 10:37:51.429460+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-tintal-bogota/194226262,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.500.000 | $ 700.000 | $ 1.300.000 | $ 190.000.000 | $ 1.300.000 | $ 395.000.000 | $ 1.900.000 | $ 95.000.000 | Desde $ 631.358.700 | Desde $ 275.902.200 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 10:37:51.454543+00:00
