url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:22.553675+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-central-bogota/193149492,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:24.127320+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-alto-bogota/193579506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:24.151799+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-pinos-bogota/193592294,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:24.195707+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:25.106535+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486658,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:25.207307+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-vergel-bogota/191973892,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:25.231296+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:25.245060+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:25.392159+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193602440,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:25.412427+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:25.492233+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193699189,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:25.554334+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-galan-bogota/193664562,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:25.592174+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:26.168257+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193375519,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:26.289210+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:26.345016+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-san-cristobal-norte-bogota/193732828,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:26.354000+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/193502386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:26.360437+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:26.370157+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193318968,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:26.565002+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-cordoba-bogota/193679848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:26.733817+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193714553,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:27.364990+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193446713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:27.382229+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-viviana-bogota/193505524,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:27.431889+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:27.524413+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:27.558616+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:27.640265+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193592654,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:27.749641+00:00
https://www.fincaraiz.com.co//lote-en-arriendo-en-fontibon-bogota/192039075,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:27.783883+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193622041,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:28.258330+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:28.346324+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:28.464136+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193673313,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:28.558348+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 250.000.000 | $ 2.000.000 | $ 1.400.000 | $ 240.000.000 | $ 1.800.000 | $ 2.700.000 | $ 4.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 00:37:28.573804+00:00
