url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-chico-bogota/193486851,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:37.341472+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:37.760481+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:37.768398+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:37.887393+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:37.912063+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:37.954379+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193519771,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:38.098567+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:38.111805+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:38.141068+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:38.613674+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:38.623871+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193406957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:38.631859+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-barbara-bogota/193244989,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:38.744589+00:00
