url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192750176,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 235.000.000 | $ 414.000.000 | $ 750.000.000 | $ 503.140.000 | $ 700.000 | $ 503.140.000 | $ 524.598.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 02:07:56.642532+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 235.000.000 | $ 414.000.000 | $ 750.000.000 | $ 503.140.000 | $ 700.000 | $ 503.140.000 | $ 524.598.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 02:07:56.656517+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 235.000.000 | $ 414.000.000 | $ 750.000.000 | $ 503.140.000 | $ 700.000 | $ 503.140.000 | $ 524.598.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 02:07:56.680463+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-central-bogota/193825089,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 235.000.000 | $ 414.000.000 | $ 750.000.000 | $ 503.140.000 | $ 700.000 | $ 503.140.000 | $ 524.598.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 02:07:56.892726+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 235.000.000 | $ 414.000.000 | $ 750.000.000 | $ 503.140.000 | $ 700.000 | $ 503.140.000 | $ 524.598.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 02:07:56.943041+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 235.000.000 | $ 414.000.000 | $ 750.000.000 | $ 503.140.000 | $ 700.000 | $ 503.140.000 | $ 524.598.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 02:07:57.005294+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-comercial-parque-la-colina-bogota/193942404,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 235.000.000 | $ 414.000.000 | $ 750.000.000 | $ 503.140.000 | $ 700.000 | $ 503.140.000 | $ 524.598.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 02:07:57.019190+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-palermo-bogota/193509556,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 235.000.000 | $ 414.000.000 | $ 750.000.000 | $ 503.140.000 | $ 700.000 | $ 503.140.000 | $ 524.598.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 02:07:57.095282+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bosa-bogota/193893446,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 235.000.000 | $ 414.000.000 | $ 750.000.000 | $ 503.140.000 | $ 700.000 | $ 503.140.000 | $ 524.598.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 02:07:57.600939+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/193951274,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 235.000.000 | $ 414.000.000 | $ 750.000.000 | $ 503.140.000 | $ 700.000 | $ 503.140.000 | $ 524.598.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 02:07:57.628241+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-fontibon-bogota/193977872,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 235.000.000 | $ 414.000.000 | $ 750.000.000 | $ 503.140.000 | $ 700.000 | $ 503.140.000 | $ 524.598.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 02:07:57.635519+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-industrial-centenario-bogota/193940827,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 235.000.000 | $ 414.000.000 | $ 750.000.000 | $ 503.140.000 | $ 700.000 | $ 503.140.000 | $ 524.598.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 02:07:57.642502+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-niza-bogota/193947250,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 235.000.000 | $ 414.000.000 | $ 750.000.000 | $ 503.140.000 | $ 700.000 | $ 503.140.000 | $ 524.598.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 02:07:57.821530+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-normandia-bogota/193543817,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 235.000.000 | $ 414.000.000 | $ 750.000.000 | $ 503.140.000 | $ 700.000 | $ 503.140.000 | $ 524.598.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 02:07:57.861650+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193981202,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 235.000.000 | $ 414.000.000 | $ 750.000.000 | $ 503.140.000 | $ 700.000 | $ 503.140.000 | $ 524.598.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 02:07:57.942410+00:00
