url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193326610,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 425.000.000 | $ 250.000.000 | $ 950.000 | $ 1.300.000.000 | $ 155.000.000 | $ 790.000.000 | $ 1.400.000 | $ 1.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 18:07:20.317502+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193147539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 425.000.000 | $ 250.000.000 | $ 950.000 | $ 1.300.000.000 | $ 155.000.000 | $ 790.000.000 | $ 1.400.000 | $ 1.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 18:07:20.346339+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192750131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 425.000.000 | $ 250.000.000 | $ 950.000 | $ 1.300.000.000 | $ 155.000.000 | $ 790.000.000 | $ 1.400.000 | $ 1.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 18:07:20.360044+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 425.000.000 | $ 250.000.000 | $ 950.000 | $ 1.300.000.000 | $ 155.000.000 | $ 790.000.000 | $ 1.400.000 | $ 1.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 18:07:20.389105+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lourdes-bogota/193366667,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 425.000.000 | $ 250.000.000 | $ 950.000 | $ 1.300.000.000 | $ 155.000.000 | $ 790.000.000 | $ 1.400.000 | $ 1.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 18:07:20.471020+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 425.000.000 | $ 250.000.000 | $ 950.000 | $ 1.300.000.000 | $ 155.000.000 | $ 790.000.000 | $ 1.400.000 | $ 1.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 18:07:20.671643+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 425.000.000 | $ 250.000.000 | $ 950.000 | $ 1.300.000.000 | $ 155.000.000 | $ 790.000.000 | $ 1.400.000 | $ 1.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 18:07:20.715715+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192955369,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 425.000.000 | $ 250.000.000 | $ 950.000 | $ 1.300.000.000 | $ 155.000.000 | $ 790.000.000 | $ 1.400.000 | $ 1.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 18:07:20.882250+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193215920,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 425.000.000 | $ 250.000.000 | $ 950.000 | $ 1.300.000.000 | $ 155.000.000 | $ 790.000.000 | $ 1.400.000 | $ 1.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 18:07:21.255691+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 425.000.000 | $ 250.000.000 | $ 950.000 | $ 1.300.000.000 | $ 155.000.000 | $ 790.000.000 | $ 1.400.000 | $ 1.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 18:07:21.262930+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bella-suiza-bogota/193184602,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 425.000.000 | $ 250.000.000 | $ 950.000 | $ 1.300.000.000 | $ 155.000.000 | $ 790.000.000 | $ 1.400.000 | $ 1.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 18:07:21.290164+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 425.000.000 | $ 250.000.000 | $ 950.000 | $ 1.300.000.000 | $ 155.000.000 | $ 790.000.000 | $ 1.400.000 | $ 1.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 18:07:21.536911+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-engativa-bogota/193003258,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 425.000.000 | $ 250.000.000 | $ 950.000 | $ 1.300.000.000 | $ 155.000.000 | $ 790.000.000 | $ 1.400.000 | $ 1.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 18:07:21.577954+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-favidi-bogota/192261924,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 425.000.000 | $ 250.000.000 | $ 950.000 | $ 1.300.000.000 | $ 155.000.000 | $ 790.000.000 | $ 1.400.000 | $ 1.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 18:07:21.676072+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193238373,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 425.000.000 | $ 250.000.000 | $ 950.000 | $ 1.300.000.000 | $ 155.000.000 | $ 790.000.000 | $ 1.400.000 | $ 1.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 18:07:21.777289+00:00
