url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:28:56.105677+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-veracruz-bogota/192803397,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:28:58.956605+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:28:59.037155+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:28:59.055754+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:28:59.067855+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:28:59.231719+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193609739,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:28:59.270506+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:28:59.811488+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-tintala-bogota/193567163,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:28:59.902637+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:28:59.922943+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:28:59.958181+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193615204,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:29:00.077526+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:29:00.100284+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:29:00.177414+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-tierra-buena-bogota/193593819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:29:00.258629+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alqueria-bogota/193655324,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:29:00.765941+00:00
https://www.fincaraiz.com.co//lote-en-arriendo-en-fontibon-bogota/192039075,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:29:00.790029+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:29:00.797491+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:29:00.960067+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:29:00.979459+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192750067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:29:00.999103+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:29:01.023812+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:29:01.163468+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:29:01.663467+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:29:01.820163+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:29:01.828458+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 2.200.000 | $ 10.000.000 | $ 820.000.000 | $ 450.000.000 | $ 6.740.000 | $ 3.400.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 00:29:01.869764+00:00
