url,information,date_time
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/192890904,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:18.851051+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-favidi-bogota/192261924,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:24.042947+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-sotileza-bogota/193259760,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:24.063771+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:24.122951+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-antonio-bogota/193363320,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:24.626631+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/192089858,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:24.871616+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:24.880785+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:24.919298+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193346422,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:24.926084+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193244127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:24.932064+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:24.968250+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/191919864,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:24.997183+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lindaraja-bogota/192142756,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:25.520656+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-uribe-bogota/192294739,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:25.708617+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193361534,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:25.765797+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tierra-buena-bogota/193230441,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:25.776831+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alfonso-lopez-bogota/193299653,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:25.793907+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-kennedy-central-bogota/193281200,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:25.801648+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:25.808371+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193270766,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:25.814267+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193074721,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:26.372947+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:26.409247+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:26.430476+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ines-bogota/193154203,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:26.688502+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/192983335,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:26.761793+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193238373,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:27.212050+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192594237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:27.236139+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:27.242844+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192128673,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:27.292966+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:27.299152+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:27.326607+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-carmelo-bogota/192749989,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:27.377838+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:27.510747+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193336475,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:27.524082+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/192385712,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:27.635741+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-castilla-bogota/193086938,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:28.179482+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193239675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:28.431248+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-escuela-de-caballeria-bogota/193289136,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:28.455383+00:00
