url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193244127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:02.619671+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cantalejo-bogota/193260072,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:03.334479+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:03.378272+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193279389,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:03.413642+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/192531805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:03.426857+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193100858,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:03.444938+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-san-martin-bogota/193287979,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:03.476820+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:03.567276+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:03.613367+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:04.206476+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:04.262106+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-villas-de-granada-bogota/192955626,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:04.291500+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/191272525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:04.407471+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193296828,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:04.498419+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192949168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:04.506755+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-boyaca-bogota/192749356,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:04.617500+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/192901073,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:04.664239+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193250505,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:05.073720+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-primero-de-mayo-bogota/193165581,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:05.100044+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193218668,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:05.106251+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:05.140765+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193150811,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:05.147508+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193026600,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:05.173624+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-hayuelos-bogota/193125058,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:05.310593+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193276373,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:05.431863+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-paloquemao-bogota/193088752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:05.887643+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ines-bogota/193154203,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:05.896151+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:05.918509+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:06.049000+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-compartir-bogota/191935366,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:06.081057+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-zona-norte-bogota/192034819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:06.158635+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:06.234985+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193053671,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:06.273990+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:06.758297+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-largo-bogota/192750159,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:06.777493+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quirigua-oriental-bogota/193001545,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:06.842725+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/192586792,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:06.876927+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193250245,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:06.984550+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:07.065254+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-juan-rey-la-paz-bogota/193242321,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:07.094746+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193096906,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:07.180722+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192671815,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:07.693561+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pradera-norte-bogota/193149312,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:07.700237+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/192890904,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:07.707090+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193133819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:07.861779+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193034426,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:07.906410+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193115999,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:07.936166+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193217879,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:07.948565+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/192772526,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:08.068725+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-engativa-bogota/193003258,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:08.528720+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bonanza-bogota/193155940,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:08.561321+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-paloquemao-bogota/193253343,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:08.655940+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/5175755,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:08.696232+00:00
