url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193602440,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:04.969661+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193615204,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:06.955128+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:07.000148+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:07.054107+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alameda-bogota/193631624,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:07.145980+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/193460121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:07.272989+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193712313,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:07.280177+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:07.894742+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193442339,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:07.912824+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:07.924110+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:07.930680+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193708948,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:07.965956+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:07.982909+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:08.098643+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:08.154578+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193670805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:08.781965+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:08.853873+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:09.095548+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:09.113968+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:09.148204+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:09.174491+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:09.361377+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193717217,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:09.372224+00:00
https://www.fincaraiz.com.co//lote-en-arriendo-en-fontibon-bogota/192039075,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:09.707364+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:09.774826+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-prado-pinzon-bogota/193421262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:09.801225+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-esmeralda-bogota/193705751,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:09.837754+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-cantalejo-bogota/193700185,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:09.932011+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:09.980074+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-rio-bogota/192349121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:10.061103+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193592654,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:10.234248+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:10.703116+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193568244,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:10.727806+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193622041,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:10.734659+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.300.000 | $ 1.000.000.000 | $ 5.000.000 | $ 6.499.999 | $ 470.000.000 | $ 1.500.000 | $ 360.000.000 | $ 780.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 12:29:10.749844+00:00
