url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193778077,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:33.429949+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:33.441727+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:33.479879+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:33.492968+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alhambra-bogota/193797722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:33.619313+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/193644771,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:33.672971+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:33.703020+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-jose-de-bavaria-bogota/193741235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:33.783357+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:34.290507+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-vergel-bogota/191973892,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:34.349800+00:00
