url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193150679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:36.377199+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:42.289630+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:42.407347+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-andes-norte-bogota/193509411,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:42.414445+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pradera-norte-bogota/193437815,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:42.472972+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cantalejo-bogota/193396471,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:42.982527+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:42.992227+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193551488,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:43.238681+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:43.259896+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:43.315922+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193458013,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:43.388010+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:43.394824+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:43.425233+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:43.897537+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:43.906850+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:44.106278+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:44.143348+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193406957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:44.169388+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:44.202138+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:44.228457+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:44.279625+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:44.751604+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:44.813506+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-chico-bogota/193486851,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:44.859848+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193462834,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:45.053708+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:45.130012+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:45.171678+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-alsacia-bogota/193108679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:45.187344+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193452934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:45.230075+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:45.641831+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:45.652253+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193573386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:45.658276+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:45.766041+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193396838,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:45.793301+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:45.836365+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:45.932483+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:46.248654+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193401861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:46.565018+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-barbara-bogota/193244989,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:46.599695+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:46.777712+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:46.784854+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:46.832385+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:46.839236+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:47.016878+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-chapinero-bogota/193158327,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:47.113231+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:47.500917+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:47.529226+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193455498,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:47.579340+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:47.586819+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:47.639858+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193281300,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:47.657665+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 390.000.000 | $ 6.200.000 | $ 620.000.000 | $ 2.900.000 | $ 2.800.000 | $ 3.000.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 18:19:47.729764+00:00
