url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:13.550450+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/192726026,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:17.736441+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193679848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:17.749717+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193632538,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:17.777138+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-spring-bogota/193749031,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:18.367981+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:18.375747+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193746690,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:18.492704+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-sur-occidental-bogota/191995619,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:18.615948+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193644921,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:18.623111+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-galan-bogota/193664562,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:18.630087+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-soledad-bogota/193717298,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:18.651912+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193743731,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:18.659379+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:19.188564+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192750067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:19.300031+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:19.400816+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193691650,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:19.527825+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193346916,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:19.538596+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193708948,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:19.566277+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:19.573034+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:19.787006+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:20.038714+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-candelaria-bogota/193716943,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:20.047427+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:20.054076+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:20.099721+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-bogota/193757183,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:20.197679+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193654082,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:20.210204+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-usaquen-bogota/193667012,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:20.308037+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/193544349,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:20.322178+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:20.928896+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:20.938601+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:20.945133+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-andes-norte-bogota/193546644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:21.112583+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:21.134197+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:21.169753+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-normandia-bogota/193584972,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:21.187350+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:21.194538+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:21.822023+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:21.835685+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193704568,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:21.863830+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193767809,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:21.887576+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:22.008585+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:22.070373+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quinta-paredes-bogota/193191106,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:22.133314+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-largo-bogota/193760905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:22.164931+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:22.695286+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193595921,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:22.711438+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:22.721501+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:22.740448+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:22.824421+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:22.834756+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:22.852635+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193491072,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:23.046500+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-bogota/193759425,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:23.624583+00:00
