url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/194083150,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 375.000.000 | $ 2.200.000 | $ 2.850.000 | $ 3.000.000 | $ 2.750.000 | $ 250.000.000 | $ 1.600.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-06 13:51:55.476649+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194063006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 375.000.000 | $ 2.200.000 | $ 2.850.000 | $ 3.000.000 | $ 2.750.000 | $ 250.000.000 | $ 1.600.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 220.000.000 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-06 13:51:58.194995+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194063006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 375.000.000 | $ 2.200.000 | $ 2.850.000 | $ 3.000.000 | $ 2.750.000 | $ 250.000.000 | $ 1.600.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 220.000.000 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-06 13:51:58.209438+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-guaymaral-bogota/193222408,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 375.000.000 | $ 2.200.000 | $ 2.850.000 | $ 3.000.000 | $ 2.750.000 | $ 250.000.000 | $ 1.600.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 220.000.000 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-06 13:51:58.503033+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-guaymaral-bogota/193222408,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 375.000.000 | $ 2.200.000 | $ 2.850.000 | $ 3.000.000 | $ 2.750.000 | $ 250.000.000 | $ 1.600.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 220.000.000 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-06 13:51:58.517310+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-refugio-bogota/193995764,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 375.000.000 | $ 2.200.000 | $ 2.850.000 | $ 3.000.000 | $ 2.750.000 | $ 250.000.000 | $ 1.600.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 220.000.000 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-06 13:51:58.533316+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/194081369,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 375.000.000 | $ 2.200.000 | $ 2.850.000 | $ 3.000.000 | $ 2.750.000 | $ 250.000.000 | $ 1.600.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 220.000.000 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-06 13:51:59.343407+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-refugio-bogota/192555931,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 375.000.000 | $ 2.200.000 | $ 2.850.000 | $ 3.000.000 | $ 2.750.000 | $ 250.000.000 | $ 1.600.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 220.000.000 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-06 13:51:59.421722+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192610877,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 375.000.000 | $ 2.200.000 | $ 2.850.000 | $ 3.000.000 | $ 2.750.000 | $ 250.000.000 | $ 1.600.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 220.000.000 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-06 13:51:59.440104+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193299996,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 375.000.000 | $ 2.200.000 | $ 2.850.000 | $ 3.000.000 | $ 2.750.000 | $ 250.000.000 | $ 1.600.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 220.000.000 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-06 13:51:59.561233+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-bogota/193968657,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 375.000.000 | $ 2.200.000 | $ 2.850.000 | $ 3.000.000 | $ 2.750.000 | $ 250.000.000 | $ 1.600.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 220.000.000 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-06 13:51:59.577800+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gilmar-bogota/194081447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 375.000.000 | $ 2.200.000 | $ 2.850.000 | $ 3.000.000 | $ 2.750.000 | $ 250.000.000 | $ 1.600.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 220.000.000 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-06 13:51:59.624835+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-nogal-bogota/193043559,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 375.000.000 | $ 2.200.000 | $ 2.850.000 | $ 3.000.000 | $ 2.750.000 | $ 250.000.000 | $ 1.600.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 220.000.000 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-06 13:51:59.696396+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193861625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 375.000.000 | $ 2.200.000 | $ 2.850.000 | $ 3.000.000 | $ 2.750.000 | $ 250.000.000 | $ 1.600.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 220.000.000 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-06 13:51:59.714884+00:00
