url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:01.424064+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:04.238598+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:04.442900+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:04.450237+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:04.457363+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:04.463273+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:04.505709+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-fontibon-bogota/193577957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:04.512677+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:04.707636+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/192785814,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:04.805452+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:05.392197+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:05.413802+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-lucia-bogota/193533609,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:05.432113+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:05.450140+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:05.470838+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:05.492894+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:05.521764+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193568989,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:05.561736+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:06.284339+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:06.295194+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:06.403661+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-los-pantanos-bogota/193592439,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:06.410691+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:06.468866+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193406957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:06.532170+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:06.563105+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193596649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:06.644373+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193458013,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:07.129637+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193508298,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:07.145475+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-primavera-occidental-puente-aranda-bogota/193529170,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:07.159944+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:07.308705+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-ana-bogota/191808973,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 49.500.000 | $ 1.400.000 | $ 1.395.000.000 | $ 1.050.000.000 | $ 1.400.000 | $ 300.000.000 | $ 2.300.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 18:10:07.398357+00:00
