url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.550.000.000 | $ 3.500.000 | $ 3.880.000 | $ 1.600.000.000 | $ 950.000.000 | $ 5.550.000 | $ 1.650.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 12:27:33.817692+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-largo-bogota/193760905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.550.000.000 | $ 3.500.000 | $ 3.880.000 | $ 1.600.000.000 | $ 950.000.000 | $ 5.550.000 | $ 1.650.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 12:27:33.832012+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.550.000.000 | $ 3.500.000 | $ 3.880.000 | $ 1.600.000.000 | $ 950.000.000 | $ 5.550.000 | $ 1.650.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 12:27:33.843505+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.550.000.000 | $ 3.500.000 | $ 3.880.000 | $ 1.600.000.000 | $ 950.000.000 | $ 5.550.000 | $ 1.650.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 12:27:33.932568+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193622088,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.550.000.000 | $ 3.500.000 | $ 3.880.000 | $ 1.600.000.000 | $ 950.000.000 | $ 5.550.000 | $ 1.650.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 12:27:33.989236+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.550.000.000 | $ 3.500.000 | $ 3.880.000 | $ 1.600.000.000 | $ 950.000.000 | $ 5.550.000 | $ 1.650.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 12:27:33.996061+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.550.000.000 | $ 3.500.000 | $ 3.880.000 | $ 1.600.000.000 | $ 950.000.000 | $ 5.550.000 | $ 1.650.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 12:27:34.635536+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tierra-buena-bogota/193826520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.550.000.000 | $ 3.500.000 | $ 3.880.000 | $ 1.600.000.000 | $ 950.000.000 | $ 5.550.000 | $ 1.650.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 12:27:34.672543+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193665516,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.550.000.000 | $ 3.500.000 | $ 3.880.000 | $ 1.600.000.000 | $ 950.000.000 | $ 5.550.000 | $ 1.650.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 12:27:34.898769+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193771633,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.550.000.000 | $ 3.500.000 | $ 3.880.000 | $ 1.600.000.000 | $ 950.000.000 | $ 5.550.000 | $ 1.650.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 12:27:34.905917+00:00
