url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 530.000.000 | $ 850.000.000 | $ 895.000 | $ 2.800.000 | $ 1.350.000.000 | $ 1.800.000 | $ 2.100.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 06:22:32.248377+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193579083,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 530.000.000 | $ 850.000.000 | $ 895.000 | $ 2.800.000 | $ 1.350.000.000 | $ 1.800.000 | $ 2.100.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 06:22:35.231436+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-calleja-bogota/193346705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 530.000.000 | $ 850.000.000 | $ 895.000 | $ 2.800.000 | $ 1.350.000.000 | $ 1.800.000 | $ 2.100.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 06:22:35.306707+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 530.000.000 | $ 850.000.000 | $ 895.000 | $ 2.800.000 | $ 1.350.000.000 | $ 1.800.000 | $ 2.100.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 06:22:35.323920+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-del-rosario-bogota/193503649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 530.000.000 | $ 850.000.000 | $ 895.000 | $ 2.800.000 | $ 1.350.000.000 | $ 1.800.000 | $ 2.100.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 06:22:35.824121+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193462834,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 530.000.000 | $ 850.000.000 | $ 895.000 | $ 2.800.000 | $ 1.350.000.000 | $ 1.800.000 | $ 2.100.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 06:22:35.850757+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193385630,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 530.000.000 | $ 850.000.000 | $ 895.000 | $ 2.800.000 | $ 1.350.000.000 | $ 1.800.000 | $ 2.100.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 06:22:35.879051+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 530.000.000 | $ 850.000.000 | $ 895.000 | $ 2.800.000 | $ 1.350.000.000 | $ 1.800.000 | $ 2.100.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 06:22:36.008686+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 530.000.000 | $ 850.000.000 | $ 895.000 | $ 2.800.000 | $ 1.350.000.000 | $ 1.800.000 | $ 2.100.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 06:22:36.066627+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 530.000.000 | $ 850.000.000 | $ 895.000 | $ 2.800.000 | $ 1.350.000.000 | $ 1.800.000 | $ 2.100.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 06:22:36.078771+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 530.000.000 | $ 850.000.000 | $ 895.000 | $ 2.800.000 | $ 1.350.000.000 | $ 1.800.000 | $ 2.100.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 06:22:36.105206+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 530.000.000 | $ 850.000.000 | $ 895.000 | $ 2.800.000 | $ 1.350.000.000 | $ 1.800.000 | $ 2.100.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 06:22:36.118203+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-aranda-bogota/193519752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 530.000.000 | $ 850.000.000 | $ 895.000 | $ 2.800.000 | $ 1.350.000.000 | $ 1.800.000 | $ 2.100.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 06:22:36.705518+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 530.000.000 | $ 850.000.000 | $ 895.000 | $ 2.800.000 | $ 1.350.000.000 | $ 1.800.000 | $ 2.100.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 06:22:36.758015+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 530.000.000 | $ 850.000.000 | $ 895.000 | $ 2.800.000 | $ 1.350.000.000 | $ 1.800.000 | $ 2.100.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 06:22:36.768132+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 530.000.000 | $ 850.000.000 | $ 895.000 | $ 2.800.000 | $ 1.350.000.000 | $ 1.800.000 | $ 2.100.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 06:22:36.901954+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 530.000.000 | $ 850.000.000 | $ 895.000 | $ 2.800.000 | $ 1.350.000.000 | $ 1.800.000 | $ 2.100.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 06:22:36.974782+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 530.000.000 | $ 850.000.000 | $ 895.000 | $ 2.800.000 | $ 1.350.000.000 | $ 1.800.000 | $ 2.100.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 06:22:36.983775+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-andes-norte-bogota/193509411,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 530.000.000 | $ 850.000.000 | $ 895.000 | $ 2.800.000 | $ 1.350.000.000 | $ 1.800.000 | $ 2.100.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 06:22:36.994907+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 530.000.000 | $ 850.000.000 | $ 895.000 | $ 2.800.000 | $ 1.350.000.000 | $ 1.800.000 | $ 2.100.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 06:22:37.050044+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 530.000.000 | $ 850.000.000 | $ 895.000 | $ 2.800.000 | $ 1.350.000.000 | $ 1.800.000 | $ 2.100.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 06:22:37.822880+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 530.000.000 | $ 850.000.000 | $ 895.000 | $ 2.800.000 | $ 1.350.000.000 | $ 1.800.000 | $ 2.100.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 06:22:37.830409+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-occidental-bogota/192749462,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 530.000.000 | $ 850.000.000 | $ 895.000 | $ 2.800.000 | $ 1.350.000.000 | $ 1.800.000 | $ 2.100.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 06:22:37.840471+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 530.000.000 | $ 850.000.000 | $ 895.000 | $ 2.800.000 | $ 1.350.000.000 | $ 1.800.000 | $ 2.100.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 06:22:37.847327+00:00
