url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:42.817769+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192927100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:42.839794+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:42.862141+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193765426,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:42.869093+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-gratamira-bogota/193587890,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:42.928124+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bogota/193660266,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:43.016200+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:43.039679+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:43.066392+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/193544349,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:43.129609+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/193502386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:43.815615+00:00
