url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-veramonte-macana-bogota/193434737,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:21:00.744781+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:21:00.846358+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193520618,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:21:01.005807+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-v-sector-bogota/193414584,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:21:01.012283+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:21:01.019871+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-villas-de-granada-bogota/193542387,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:21:01.026395+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-alsacia-bogota/193108679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:21:01.136950+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/10267404,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:21:01.325939+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:21:01.651714+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:21:01.765872+00:00
