url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193719294,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:42.152129+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:42.276435+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tibabita-bogota/193822606,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:42.343969+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:42.428892+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-candelaria-bogota/193716943,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:42.456036+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:42.465294+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:42.628057+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193708948,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:42.796196+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750250,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:43.118786+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750250,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:43.125327+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193047687,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:43.285737+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-carolina-bogota/193770373,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:43.300006+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-carolina-bogota/193770373,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:43.306487+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193837217,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:43.320285+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-teresa-bogota/193777401,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:43.450167+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193686534,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:43.457177+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-niza-bogota/193490544,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:44.021430+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:44.075677+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/193502386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:44.093539+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192750094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:44.114908+00:00
