url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/192911859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:42.277828+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:45.071337+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:45.094543+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:45.104030+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:45.119868+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-refugio-bogota/193306979,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:45.150940+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-rionegro-bogota/193115062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:45.274856+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193306450,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:45.386373+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193226450,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:45.400340+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193118723,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:45.981089+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:45.990153+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-favidi-bogota/192261924,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:46.026016+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193164984,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:46.205367+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193215920,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:46.228924+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/192983335,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:46.236717+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:46.278396+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:46.289625+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-boyaca-bogota/192749356,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:46.896124+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:46.904160+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quirigua-oriental-bogota/193001545,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:46.913866+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193043646,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:47.109997+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:47.122591+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:47.147801+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-villas-de-granada-bogota/192955626,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:47.182193+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/192586792,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:47.293167+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:47.802984+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-granada-bogota/193258376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:47.860699+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:47.945299+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193286842,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:48.003088+00:00
