url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/193756049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:17.194978+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193704568,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:22.252489+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-antiguo-country-bogota/193828807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:22.871345+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:22.982363+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:23.175876+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:23.630253+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:24.033974+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:24.055703+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/192275705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:24.547947+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:24.833852+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:24.888541+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:25.312330+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193708948,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:25.410488+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-tintal-bogota/193860621,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:25.497114+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:25.806315+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193719294,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:25.826017+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:26.331475+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193866086,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:26.543631+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193866086,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:26.553335+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tibana-bogota/193857209,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:26.661912+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tibana-bogota/193857209,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:26.669187+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lisboa-usaquen-bogota/193783140,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:27.024692+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lisboa-usaquen-bogota/193783140,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:27.031279+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193847304,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:27.037984+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-primavera-occidental-puente-aranda-bogota/193823906,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:27.066996+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-normandia-bogota/193543817,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:27.196699+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:27.211944+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193837151,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:27.609358+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193580649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:28.030295+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/193502386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:28.059575+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736850,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:28.081519+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192551610,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:28.119400+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193825520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:28.670682+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-camacho-bogota/192401577,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 535.000.000 | $ 24.366.667 | $ 6.600.000 | $ 2.700.000 | $ 300.000.000 | $ 252.000.000 | $ 1.700.000 | $ 565.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-13 00:46:29.270806+00:00
