url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.750.000 | $ 1.200.000 | $ 40.000.000 | $ 4.000.000.000 | $ 2.000.000 | $ 5.400.000 | $ 280.000.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 00:38:52.938857+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193775987,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.750.000 | $ 1.200.000 | $ 40.000.000 | $ 4.000.000.000 | $ 2.000.000 | $ 5.400.000 | $ 280.000.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 00:38:53.013528+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.750.000 | $ 1.200.000 | $ 40.000.000 | $ 4.000.000.000 | $ 2.000.000 | $ 5.400.000 | $ 280.000.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 00:38:53.163634+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193708948,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.750.000 | $ 1.200.000 | $ 40.000.000 | $ 4.000.000.000 | $ 2.000.000 | $ 5.400.000 | $ 280.000.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 00:38:53.170550+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193736856,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.750.000 | $ 1.200.000 | $ 40.000.000 | $ 4.000.000.000 | $ 2.000.000 | $ 5.400.000 | $ 280.000.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 00:38:53.180186+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.750.000 | $ 1.200.000 | $ 40.000.000 | $ 4.000.000.000 | $ 2.000.000 | $ 5.400.000 | $ 280.000.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 00:38:53.216877+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.750.000 | $ 1.200.000 | $ 40.000.000 | $ 4.000.000.000 | $ 2.000.000 | $ 5.400.000 | $ 280.000.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 00:38:53.223802+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.750.000 | $ 1.200.000 | $ 40.000.000 | $ 4.000.000.000 | $ 2.000.000 | $ 5.400.000 | $ 280.000.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 00:38:53.309821+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.750.000 | $ 1.200.000 | $ 40.000.000 | $ 4.000.000.000 | $ 2.000.000 | $ 5.400.000 | $ 280.000.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 00:38:53.337897+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-candelaria-bogota/193793382,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.750.000 | $ 1.200.000 | $ 40.000.000 | $ 4.000.000.000 | $ 2.000.000 | $ 5.400.000 | $ 280.000.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 00:38:54.201410+00:00
