url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193691650,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.100.000 | $ 170.000.000 | $ 3.000.000.000 | $ 2.550.000 | $ 445.000.000 | $ 1.300.000 | $ 750.000 | $ 980.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 13:27:39.109029+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.100.000 | $ 170.000.000 | $ 3.000.000.000 | $ 2.550.000 | $ 445.000.000 | $ 1.300.000 | $ 750.000 | $ 980.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 13:27:39.231732+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.100.000 | $ 170.000.000 | $ 3.000.000.000 | $ 2.550.000 | $ 445.000.000 | $ 1.300.000 | $ 750.000 | $ 980.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 13:27:39.490562+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/192275705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.100.000 | $ 170.000.000 | $ 3.000.000.000 | $ 2.550.000 | $ 445.000.000 | $ 1.300.000 | $ 750.000 | $ 980.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 13:27:39.886869+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.100.000 | $ 170.000.000 | $ 3.000.000.000 | $ 2.550.000 | $ 445.000.000 | $ 1.300.000 | $ 750.000 | $ 980.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 13:27:39.917637+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.100.000 | $ 170.000.000 | $ 3.000.000.000 | $ 2.550.000 | $ 445.000.000 | $ 1.300.000 | $ 750.000 | $ 980.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 13:27:39.943593+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193665516,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.100.000 | $ 170.000.000 | $ 3.000.000.000 | $ 2.550.000 | $ 445.000.000 | $ 1.300.000 | $ 750.000 | $ 980.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 13:27:40.015002+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192750176,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.100.000 | $ 170.000.000 | $ 3.000.000.000 | $ 2.550.000 | $ 445.000.000 | $ 1.300.000 | $ 750.000 | $ 980.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 13:27:40.147744+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.100.000 | $ 170.000.000 | $ 3.000.000.000 | $ 2.550.000 | $ 445.000.000 | $ 1.300.000 | $ 750.000 | $ 980.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 13:27:40.172141+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lagos-de-torca-bogota/193481965,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.100.000 | $ 170.000.000 | $ 3.000.000.000 | $ 2.550.000 | $ 445.000.000 | $ 1.300.000 | $ 750.000 | $ 980.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 13:27:40.198069+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-siete-de-agosto-bogota/193786898,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.100.000 | $ 170.000.000 | $ 3.000.000.000 | $ 2.550.000 | $ 445.000.000 | $ 1.300.000 | $ 750.000 | $ 980.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 13:27:40.350892+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193762116,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.100.000 | $ 170.000.000 | $ 3.000.000.000 | $ 2.550.000 | $ 445.000.000 | $ 1.300.000 | $ 750.000 | $ 980.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 13:27:40.833723+00:00
