url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/193544349,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:13.885516+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:13.935230+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:13.944255+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-chapinero-bogota/191549668,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:13.993631+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193765426,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:14.295811+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193686534,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:14.824246+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-bogota/193778125,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:14.952822+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:14.995545+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:15.030553+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193825520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:15.141726+00:00
