url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-prado-veraniego-bogota/194066801,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 1.900.000 | $ 18.000.000 | $ 1.500.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | $ 3.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 18:28:20.686818+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/194087009,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 1.900.000 | $ 18.000.000 | $ 1.500.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | $ 3.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 18:28:21.973610+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-bogota/193489593,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 1.900.000 | $ 18.000.000 | $ 1.500.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | $ 3.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 18:28:21.990573+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-pinos-bogota/194051720,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 1.900.000 | $ 18.000.000 | $ 1.500.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | $ 3.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 18:28:22.001583+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-rionegro-bogota/193921185,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 1.900.000 | $ 18.000.000 | $ 1.500.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | $ 3.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 18:28:22.035307+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-candelaria-bogota/194011036,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 1.900.000 | $ 18.000.000 | $ 1.500.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | $ 3.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 18:28:22.153686+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/194091381,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 1.900.000 | $ 18.000.000 | $ 1.500.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | $ 3.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 18:28:22.970044+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/194083904,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 1.900.000 | $ 18.000.000 | $ 1.500.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | $ 3.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 18:28:23.129976+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-quinta-paredes-bogota/194129421,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 1.900.000 | $ 18.000.000 | $ 1.500.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | $ 3.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 18:28:23.166962+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-panamericano-bogota/193993964,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 1.900.000 | $ 18.000.000 | $ 1.500.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | $ 3.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 18:28:23.201963+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-floralia-i-sector-bogota/193207186,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 1.900.000 | $ 18.000.000 | $ 1.500.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | $ 3.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 18:28:23.334752+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-floralia-i-sector-bogota/193207186,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 1.900.000 | $ 18.000.000 | $ 1.500.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | $ 3.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 18:28:23.357237+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-paloquemao-bogota/193204229,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 1.900.000 | $ 18.000.000 | $ 1.500.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | $ 3.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 18:28:23.469898+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-paloquemao-bogota/193204229,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 1.900.000 | $ 18.000.000 | $ 1.500.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | $ 3.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 18:28:23.480549+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-calera/193207630,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 1.900.000 | $ 18.000.000 | $ 1.500.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | $ 3.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 18:28:24.067884+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-pontevedra-bogota/194093743,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 1.900.000 | $ 18.000.000 | $ 1.500.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | $ 3.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 18:28:24.239830+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-barbara-bogota/194072543,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 1.900.000 | $ 18.000.000 | $ 1.500.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | $ 3.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 18:28:24.289414+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10136003,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 1.900.000 | $ 18.000.000 | $ 1.500.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | $ 3.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 18:28:24.305714+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193890224,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 1.900.000 | $ 18.000.000 | $ 1.500.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | $ 3.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 18:28:24.319179+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-campin-bogota/193297726,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 1.900.000 | $ 18.000.000 | $ 1.500.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | $ 3.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 18:28:24.433933+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-tintalito-bogota/193946836,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 1.900.000 | $ 18.000.000 | $ 1.500.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | $ 3.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 18:28:24.445104+00:00
