url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:54.158137+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-gratamira-bogota/193587890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:54.199545+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194041068,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:54.206815+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/194017280,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:54.213876+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193897133,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:54.250722+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193758796,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:54.258090+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:54.435292+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:54.557011+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:55.054223+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193825520,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:55.108234+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:55.143453+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193856294,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:55.192575+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/193823701,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:55.201763+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:55.236410+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193995610,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:55.272136+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/194004576,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:55.311606+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:56.010814+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:56.055787+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:56.096162+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:56.207525+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193656170,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:56.252964+00:00
