url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-maria-bogota/193870890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.300.000 | $ 164.500.000 | $ 1.250.000.000 | $ 380.000.000 | $ 5.500.000 | $ 485.000.000 | $ 480.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 13:02:09.904094+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.300.000 | $ 164.500.000 | $ 1.250.000.000 | $ 380.000.000 | $ 5.500.000 | $ 485.000.000 | $ 480.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 13:02:09.926488+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193755019,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.300.000 | $ 164.500.000 | $ 1.250.000.000 | $ 380.000.000 | $ 5.500.000 | $ 485.000.000 | $ 480.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 13:02:09.941118+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-acevedo-tejada-bogota/193967793,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.300.000 | $ 164.500.000 | $ 1.250.000.000 | $ 380.000.000 | $ 5.500.000 | $ 485.000.000 | $ 480.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 13:02:10.015992+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193336697,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.300.000 | $ 164.500.000 | $ 1.250.000.000 | $ 380.000.000 | $ 5.500.000 | $ 485.000.000 | $ 480.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 13:02:10.108280+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.300.000 | $ 164.500.000 | $ 1.250.000.000 | $ 380.000.000 | $ 5.500.000 | $ 485.000.000 | $ 480.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 13:02:10.125982+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lisboa-usaquen-bogota/193950077,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.300.000 | $ 164.500.000 | $ 1.250.000.000 | $ 380.000.000 | $ 5.500.000 | $ 485.000.000 | $ 480.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 13:02:10.731793+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-andes-norte-bogota/193831167,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.300.000 | $ 164.500.000 | $ 1.250.000.000 | $ 380.000.000 | $ 5.500.000 | $ 485.000.000 | $ 480.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 13:02:10.739202+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193868364,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.300.000 | $ 164.500.000 | $ 1.250.000.000 | $ 380.000.000 | $ 5.500.000 | $ 485.000.000 | $ 480.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 13:02:10.786822+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-country-club-bogota/193837427,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 6.300.000 | $ 164.500.000 | $ 1.250.000.000 | $ 380.000.000 | $ 5.500.000 | $ 485.000.000 | $ 480.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 13:02:10.794109+00:00
