url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-reservado-bogota/193397415,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:44.906167+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:50.055754+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193509567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:50.125235+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:50.134930+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193431079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:50.300688+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:50.567543+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193295823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:50.586792+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:50.593272+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:50.603817+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192512754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:50.646284+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-engativa-bogota/192677669,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:50.807613+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192972195,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:50.840458+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193485893,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:51.059709+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-bogota/193434434,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:51.380682+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193473808,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:51.387944+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:51.408846+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:51.415838+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-chapinero-bogota/193158327,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:51.596899+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193482297,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:51.618625+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:51.625541+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-versalles-fontibon-bogota/193487753,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:51.652090+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:52.188190+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:52.217318+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:52.362365+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-nuevo-kennedy-bogota/192992942,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:52.425631+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193371665,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:52.474632+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:52.484994+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:52.495460+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-veramonte-macana-bogota/193434737,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:52.573206+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:52.997705+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486847,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:53.010251+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193415831,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:53.084142+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192750131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:53.107261+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:53.121912+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:53.139684+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:53.197782+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-veramonte-macana-bogota/191663849,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:53.274590+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:53.800457+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193520618,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:53.864946+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:53.891822+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193401861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:53.928077+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-suba-bogota/10998911,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:54.039073+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:54.050898+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-occidental-bogota/192486506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:54.058271+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193475832,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:54.093640+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:54.591984+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:54.633167+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 7.500.000 | $ 750.000 | $ 6.000.000.000 | $ 20.000.000 | $ 334.000.000 | $ 280.000.000 | $ 219.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 06:21:54.892324+00:00
