url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:47.233781+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:53.870936+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:53.880925+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-granja-bogota/193686405,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:53.971973+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colon-bogota/193592800,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:53.978489+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:54.532969+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193491072,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:54.655175+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:54.663464+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:54.678688+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193680055,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:54.703920+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193685923,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:54.854964+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:54.948782+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:54.966508+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alhambra-bogota/192253651,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:55.597467+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193637248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:55.606963+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:55.717707+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-rio-bogota/192349121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:55.814175+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:55.821202+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:55.874260+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:55.904651+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:55.936758+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:56.640883+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193375519,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:56.670161+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:56.678313+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193526824,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:56.779072+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193551296,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:56.823024+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-los-cerezos-bogota/193691786,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:56.837914+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:56.910952+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:56.991499+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usatama-bogota/193380265,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:57.846710+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:57.877224+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:57.884091+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:57.893114+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:57.914113+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:57.926288+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-carlos-de-suba-bogota/193578500,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:57.940426+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:58.063176+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193573400,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:58.813611+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:58.823012+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:58.832782+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:59.011843+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:59.044472+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:59.053745+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193685063,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:59.082865+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-delicias-bogota/193631573,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:59.089967+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:30:59.983813+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/193502386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:31:00.098166+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193595921,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 1.135.000.000 | $ 6.000.000 | $ 300.000.000 | $ 212.000.000 | $ 1.300.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-05 18:31:00.129689+00:00
