url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-soledad-bogota/193327633,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:15.455095+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:21.839840+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:21.848154+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193270766,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:21.898467+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/191919864,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:21.947579+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193244127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:22.507495+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193307037,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:22.596118+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-san-cristobal-norte-bogota/193136663,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:22.671958+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-cabana-fontibon-bogota/193246555,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:22.747058+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ines-bogota/193154203,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:22.814955+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/192920547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:22.824341+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:22.900598+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lindaraja-bogota/192142756,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:22.940186+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:23.428580+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/192586792,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:23.565735+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:23.644793+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/192531805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:23.688397+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:23.728142+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:23.766308+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/192385712,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:23.787804+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pasadena-bogota/193074288,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:23.806734+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:24.504419+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193279389,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:24.529902+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-colina-campestre-bogota/193273921,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:24.568048+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pradera-norte-bogota/193149312,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:24.630482+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193280609,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:24.657846+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-favidi-bogota/192261924,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:24.688495+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-bonanza-bogota/193099915,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:24.719388+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:24.828722+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-juan-rey-la-paz-bogota/193242321,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:25.719525+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-lago-bogota/192437735,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:25.732262+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:25.751659+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:25.758730+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192594237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:25.786992+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193100858,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:25.806475+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-porvenir-bogota/193229560,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:25.900574+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193293781,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:25.946732+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-modelia-occidental-bogota/193238761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:26.678081+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-paula-bogota/193290607,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:26.687307+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193239675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:26.795911+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:26.922959+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:26.994128+00:00
