url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/194283841,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 620.000.000 | $ 650.000.000 | $ 3.500.000.000 | $ 415.000.000 | $ 1.515.000 | $ 650.000.000 | $ 900.000 | $ 800.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 03:02:28.952164+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 620.000.000 | $ 650.000.000 | $ 3.500.000.000 | $ 415.000.000 | $ 1.515.000 | $ 650.000.000 | $ 900.000 | $ 800.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 03:02:30.666617+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/194115512,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 620.000.000 | $ 650.000.000 | $ 3.500.000.000 | $ 415.000.000 | $ 1.515.000 | $ 650.000.000 | $ 900.000 | $ 800.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 03:02:30.712603+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193647529,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 620.000.000 | $ 650.000.000 | $ 3.500.000.000 | $ 415.000.000 | $ 1.515.000 | $ 650.000.000 | $ 900.000 | $ 800.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 03:02:31.047033+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-rosario-bogota/10273368,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 620.000.000 | $ 650.000.000 | $ 3.500.000.000 | $ 415.000.000 | $ 1.515.000 | $ 650.000.000 | $ 900.000 | $ 800.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 03:02:31.121604+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/194219735,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 620.000.000 | $ 650.000.000 | $ 3.500.000.000 | $ 415.000.000 | $ 1.515.000 | $ 650.000.000 | $ 900.000 | $ 800.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 03:02:31.524476+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/194167730,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 620.000.000 | $ 650.000.000 | $ 3.500.000.000 | $ 415.000.000 | $ 1.515.000 | $ 650.000.000 | $ 900.000 | $ 800.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 03:02:31.862049+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-chico-bogota/194097029,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 620.000.000 | $ 650.000.000 | $ 3.500.000.000 | $ 415.000.000 | $ 1.515.000 | $ 650.000.000 | $ 900.000 | $ 800.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 03:02:31.915348+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-chico-bogota/194097029,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 620.000.000 | $ 650.000.000 | $ 3.500.000.000 | $ 415.000.000 | $ 1.515.000 | $ 650.000.000 | $ 900.000 | $ 800.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 03:02:31.929816+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/194313275,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 620.000.000 | $ 650.000.000 | $ 3.500.000.000 | $ 415.000.000 | $ 1.515.000 | $ 650.000.000 | $ 900.000 | $ 800.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 03:02:31.986915+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193960278,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 620.000.000 | $ 650.000.000 | $ 3.500.000.000 | $ 415.000.000 | $ 1.515.000 | $ 650.000.000 | $ 900.000 | $ 800.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 03:02:32.288397+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/194062723,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 620.000.000 | $ 650.000.000 | $ 3.500.000.000 | $ 415.000.000 | $ 1.515.000 | $ 650.000.000 | $ 900.000 | $ 800.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 03:02:32.418950+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-del-rio-bogota/191309932,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 620.000.000 | $ 650.000.000 | $ 3.500.000.000 | $ 415.000.000 | $ 1.515.000 | $ 650.000.000 | $ 900.000 | $ 800.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 03:02:32.501831+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-san-bernardino-bogota/193602295,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 620.000.000 | $ 650.000.000 | $ 3.500.000.000 | $ 415.000.000 | $ 1.515.000 | $ 650.000.000 | $ 900.000 | $ 800.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 03:02:32.934531+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/194288458,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 620.000.000 | $ 650.000.000 | $ 3.500.000.000 | $ 415.000.000 | $ 1.515.000 | $ 650.000.000 | $ 900.000 | $ 800.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 03:02:33.213314+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-siete-de-agosto-bogota/193345087,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 620.000.000 | $ 650.000.000 | $ 3.500.000.000 | $ 415.000.000 | $ 1.515.000 | $ 650.000.000 | $ 900.000 | $ 800.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 03:02:33.372981+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-san-patricio-bogota/193825964,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 620.000.000 | $ 650.000.000 | $ 3.500.000.000 | $ 415.000.000 | $ 1.515.000 | $ 650.000.000 | $ 900.000 | $ 800.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 03:02:33.533505+00:00
https://www.fincaraiz.com.co//casa-campestre-en-arriendo-en-lagos-de-torca-bogota/193000480,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 620.000.000 | $ 650.000.000 | $ 3.500.000.000 | $ 415.000.000 | $ 1.515.000 | $ 650.000.000 | $ 900.000 | $ 800.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 03:02:33.558439+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/194054894,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 620.000.000 | $ 650.000.000 | $ 3.500.000.000 | $ 415.000.000 | $ 1.515.000 | $ 650.000.000 | $ 900.000 | $ 800.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 03:02:33.728091+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193299996,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 620.000.000 | $ 650.000.000 | $ 3.500.000.000 | $ 415.000.000 | $ 1.515.000 | $ 650.000.000 | $ 900.000 | $ 800.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 03:02:33.892775+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192610877,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 620.000.000 | $ 650.000.000 | $ 3.500.000.000 | $ 415.000.000 | $ 1.515.000 | $ 650.000.000 | $ 900.000 | $ 800.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 03:02:34.018881+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-techo-ii-bogota/194310031,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 620.000.000 | $ 650.000.000 | $ 3.500.000.000 | $ 415.000.000 | $ 1.515.000 | $ 650.000.000 | $ 900.000 | $ 800.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 03:02:34.032420+00:00
