url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 2.100.000 | $ 650.000.000 | $ 450.000.000 | $ 890.000.000 | $ 320.000.000 | $ 7.300.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 12:31:08.531908+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-alsacia-bogota/193365740,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 2.100.000 | $ 650.000.000 | $ 450.000.000 | $ 890.000.000 | $ 320.000.000 | $ 7.300.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 12:31:12.631830+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 2.100.000 | $ 650.000.000 | $ 450.000.000 | $ 890.000.000 | $ 320.000.000 | $ 7.300.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 12:31:12.810045+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 2.100.000 | $ 650.000.000 | $ 450.000.000 | $ 890.000.000 | $ 320.000.000 | $ 7.300.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 12:31:13.075894+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-recreo-de-los-frailes-bogota/193547442,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 2.100.000 | $ 650.000.000 | $ 450.000.000 | $ 890.000.000 | $ 320.000.000 | $ 7.300.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 12:31:13.247739+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 2.100.000 | $ 650.000.000 | $ 450.000.000 | $ 890.000.000 | $ 320.000.000 | $ 7.300.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 12:31:13.289394+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 2.100.000 | $ 650.000.000 | $ 450.000.000 | $ 890.000.000 | $ 320.000.000 | $ 7.300.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 12:31:13.296002+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 2.100.000 | $ 650.000.000 | $ 450.000.000 | $ 890.000.000 | $ 320.000.000 | $ 7.300.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 12:31:13.515947+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/4891142,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 2.100.000 | $ 650.000.000 | $ 450.000.000 | $ 890.000.000 | $ 320.000.000 | $ 7.300.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 12:31:13.542321+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 2.100.000 | $ 650.000.000 | $ 450.000.000 | $ 890.000.000 | $ 320.000.000 | $ 7.300.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 12:31:13.548857+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/10300318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 2.100.000 | $ 650.000.000 | $ 450.000.000 | $ 890.000.000 | $ 320.000.000 | $ 7.300.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 12:31:13.716190+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193620251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 2.100.000 | $ 650.000.000 | $ 450.000.000 | $ 890.000.000 | $ 320.000.000 | $ 7.300.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 12:31:13.724227+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-vereda-suba-cerros-ii-bogota/193649599,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 2.100.000 | $ 650.000.000 | $ 450.000.000 | $ 890.000.000 | $ 320.000.000 | $ 7.300.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 12:31:14.140481+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193542241,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 2.100.000 | $ 650.000.000 | $ 450.000.000 | $ 890.000.000 | $ 320.000.000 | $ 7.300.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 12:31:14.189145+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 2.100.000 | $ 650.000.000 | $ 450.000.000 | $ 890.000.000 | $ 320.000.000 | $ 7.300.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 12:31:14.208278+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/193609786,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 2.100.000 | $ 650.000.000 | $ 450.000.000 | $ 890.000.000 | $ 320.000.000 | $ 7.300.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 12:31:14.364685+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 2.100.000 | $ 650.000.000 | $ 450.000.000 | $ 890.000.000 | $ 320.000.000 | $ 7.300.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 12:31:14.384183+00:00
