url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ines-bogota/193154203,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 270.000.000 | $ 380.000.000 | $ 1.350.000 | $ 240.000.000 | $ 380.000.000 | $ 600.000 | $ 2.200.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 00:21:19.481342+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 270.000.000 | $ 380.000.000 | $ 1.350.000 | $ 240.000.000 | $ 380.000.000 | $ 600.000 | $ 2.200.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 00:21:19.490939+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 270.000.000 | $ 380.000.000 | $ 1.350.000 | $ 240.000.000 | $ 380.000.000 | $ 600.000 | $ 2.200.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 00:21:19.572580+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 270.000.000 | $ 380.000.000 | $ 1.350.000 | $ 240.000.000 | $ 380.000.000 | $ 600.000 | $ 2.200.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 00:21:19.610787+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-san-cristobal-norte-bogota/193136663,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 270.000.000 | $ 380.000.000 | $ 1.350.000 | $ 240.000.000 | $ 380.000.000 | $ 600.000 | $ 2.200.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 00:21:20.278848+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 270.000.000 | $ 380.000.000 | $ 1.350.000 | $ 240.000.000 | $ 380.000.000 | $ 600.000 | $ 2.200.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 00:21:20.304858+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192955369,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 270.000.000 | $ 380.000.000 | $ 1.350.000 | $ 240.000.000 | $ 380.000.000 | $ 600.000 | $ 2.200.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 00:21:20.312674+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-zona-norte-bogota/192034819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 270.000.000 | $ 380.000.000 | $ 1.350.000 | $ 240.000.000 | $ 380.000.000 | $ 600.000 | $ 2.200.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 00:21:20.354414+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/191272525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 270.000.000 | $ 380.000.000 | $ 1.350.000 | $ 240.000.000 | $ 380.000.000 | $ 600.000 | $ 2.200.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 00:21:20.472233+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193323974,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 270.000.000 | $ 380.000.000 | $ 1.350.000 | $ 240.000.000 | $ 380.000.000 | $ 600.000 | $ 2.200.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 00:21:20.584350+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193250505,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 270.000.000 | $ 380.000.000 | $ 1.350.000 | $ 240.000.000 | $ 380.000.000 | $ 600.000 | $ 2.200.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 00:21:20.594972+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/192625708,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 270.000.000 | $ 380.000.000 | $ 1.350.000 | $ 240.000.000 | $ 380.000.000 | $ 600.000 | $ 2.200.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 00:21:20.640223+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 270.000.000 | $ 380.000.000 | $ 1.350.000 | $ 240.000.000 | $ 380.000.000 | $ 600.000 | $ 2.200.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 00:21:21.241723+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 270.000.000 | $ 380.000.000 | $ 1.350.000 | $ 240.000.000 | $ 380.000.000 | $ 600.000 | $ 2.200.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 00:21:21.248568+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193215920,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 270.000.000 | $ 380.000.000 | $ 1.350.000 | $ 240.000.000 | $ 380.000.000 | $ 600.000 | $ 2.200.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 00:21:21.255557+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192128673,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 270.000.000 | $ 380.000.000 | $ 1.350.000 | $ 240.000.000 | $ 380.000.000 | $ 600.000 | $ 2.200.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 00:21:21.420699+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 270.000.000 | $ 380.000.000 | $ 1.350.000 | $ 240.000.000 | $ 380.000.000 | $ 600.000 | $ 2.200.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 00:21:21.551227+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 270.000.000 | $ 380.000.000 | $ 1.350.000 | $ 240.000.000 | $ 380.000.000 | $ 600.000 | $ 2.200.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 00:21:21.618980+00:00
