url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193399669,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 1.000.000.000 | $ 5.350.000 | $ 1.400.000 | $ 449.990.000 | $ 1.800.000 | $ 210.000.000 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 00:30:31.402115+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 1.000.000.000 | $ 5.350.000 | $ 1.400.000 | $ 449.990.000 | $ 1.800.000 | $ 210.000.000 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 00:30:31.409081+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192750067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 1.000.000.000 | $ 5.350.000 | $ 1.400.000 | $ 449.990.000 | $ 1.800.000 | $ 210.000.000 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 00:30:32.032987+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/10300318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 1.000.000.000 | $ 5.350.000 | $ 1.400.000 | $ 449.990.000 | $ 1.800.000 | $ 210.000.000 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 00:30:32.052611+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-grande-bogota/193658668,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 1.000.000.000 | $ 5.350.000 | $ 1.400.000 | $ 449.990.000 | $ 1.800.000 | $ 210.000.000 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 00:30:32.059143+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 1.000.000.000 | $ 5.350.000 | $ 1.400.000 | $ 449.990.000 | $ 1.800.000 | $ 210.000.000 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 00:30:32.186588+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 1.000.000.000 | $ 5.350.000 | $ 1.400.000 | $ 449.990.000 | $ 1.800.000 | $ 210.000.000 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 00:30:32.193647+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 1.000.000.000 | $ 5.350.000 | $ 1.400.000 | $ 449.990.000 | $ 1.800.000 | $ 210.000.000 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 00:30:32.228359+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 1.000.000.000 | $ 5.350.000 | $ 1.400.000 | $ 449.990.000 | $ 1.800.000 | $ 210.000.000 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 00:30:32.374812+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193452934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 1.000.000.000 | $ 5.350.000 | $ 1.400.000 | $ 449.990.000 | $ 1.800.000 | $ 210.000.000 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 00:30:32.431685+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quinta-paredes-bogota/193191106,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 1.000.000.000 | $ 5.350.000 | $ 1.400.000 | $ 449.990.000 | $ 1.800.000 | $ 210.000.000 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 00:30:32.885759+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193556551,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 1.000.000.000 | $ 5.350.000 | $ 1.400.000 | $ 449.990.000 | $ 1.800.000 | $ 210.000.000 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 00:30:32.897028+00:00
