url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/194221129,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.100.000 | $ 1.200.000 | $ 245.000.000 | $ 12.000.000 | $ 8.000.000 | $ 250.000.000 | $ 2.000.000 | $ 7.530.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 20:18:15.698632+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-castellana-bogota/194118710,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.100.000 | $ 1.200.000 | $ 245.000.000 | $ 12.000.000 | $ 8.000.000 | $ 250.000.000 | $ 2.000.000 | $ 7.530.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 20:18:15.714856+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-castellana-bogota/194118710,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.100.000 | $ 1.200.000 | $ 245.000.000 | $ 12.000.000 | $ 8.000.000 | $ 250.000.000 | $ 2.000.000 | $ 7.530.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 20:18:15.800208+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/194230253,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.100.000 | $ 1.200.000 | $ 245.000.000 | $ 12.000.000 | $ 8.000.000 | $ 250.000.000 | $ 2.000.000 | $ 7.530.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 20:18:16.506673+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/194163110,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.100.000 | $ 1.200.000 | $ 245.000.000 | $ 12.000.000 | $ 8.000.000 | $ 250.000.000 | $ 2.000.000 | $ 7.530.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 20:18:16.523221+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/194163018,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.100.000 | $ 1.200.000 | $ 245.000.000 | $ 12.000.000 | $ 8.000.000 | $ 250.000.000 | $ 2.000.000 | $ 7.530.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 20:18:16.553532+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota-dc-bogota/194006855,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.100.000 | $ 1.200.000 | $ 245.000.000 | $ 12.000.000 | $ 8.000.000 | $ 250.000.000 | $ 2.000.000 | $ 7.530.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 20:18:16.762996+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/194230439,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.100.000 | $ 1.200.000 | $ 245.000.000 | $ 12.000.000 | $ 8.000.000 | $ 250.000.000 | $ 2.000.000 | $ 7.530.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 20:18:16.779537+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-bogota/194230452,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.100.000 | $ 1.200.000 | $ 245.000.000 | $ 12.000.000 | $ 8.000.000 | $ 250.000.000 | $ 2.000.000 | $ 7.530.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 20:18:16.973061+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194187684,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.100.000 | $ 1.200.000 | $ 245.000.000 | $ 12.000.000 | $ 8.000.000 | $ 250.000.000 | $ 2.000.000 | $ 7.530.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 20:18:16.988905+00:00
