url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:06.567374+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-floresta-bogota/193538892,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:12.033498+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:12.042835+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:12.067344+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:12.080556+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:12.604431+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:12.629142+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-v-sector-bogota/193414584,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:12.687483+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:12.800425+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:12.866875+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-occidental-bogota/192749462,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:12.900899+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/193502386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:12.915039+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193476894,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:12.986605+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:13.497251+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-chapinero-bogota/193158327,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:13.505606+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-alsacia-bogota/193108679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:13.512084+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193401861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:13.683183+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:13.692789+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:13.793334+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/193446372,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:13.802633+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:13.824743+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:14.367025+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193520529,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:14.376488+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-porciuncula-bogota/193524200,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:14.441330+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193385630,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:14.535264+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/193336475,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:14.582138+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:14.612498+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:14.620719+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193528761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:14.655131+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:15.284563+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:15.292805+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:15.454810+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193420316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:15.466835+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193410094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:15.477702+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:15.511279+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:15.518403+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-engativa-bogota/192677669,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:15.541088+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193475832,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:16.121220+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:16.141278+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193450343,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:16.232214+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/10267404,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:16.352463+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:16.379980+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-modelia-bogota/193374690,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:16.407337+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:16.472822+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:16.495733+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193406127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:17.009144+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:17.275334+00:00
