url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193868364,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.300.000.000 | $ 930.000.000 | $ 780.000.000 | $ 177.500.000 | $ 1.700.000.000 | $ 641.000 | $ 999.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 18:25:19.394339+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.300.000.000 | $ 930.000.000 | $ 780.000.000 | $ 177.500.000 | $ 1.700.000.000 | $ 641.000 | $ 999.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 18:25:19.404498+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193921134,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.300.000.000 | $ 930.000.000 | $ 780.000.000 | $ 177.500.000 | $ 1.700.000.000 | $ 641.000 | $ 999.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 18:25:19.436554+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193919212,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.300.000.000 | $ 930.000.000 | $ 780.000.000 | $ 177.500.000 | $ 1.700.000.000 | $ 641.000 | $ 999.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 18:25:19.704757+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-martin-bogota/193911605,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.300.000.000 | $ 930.000.000 | $ 780.000.000 | $ 177.500.000 | $ 1.700.000.000 | $ 641.000 | $ 999.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 18:25:19.756842+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-andes-norte-bogota/193831167,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.300.000.000 | $ 930.000.000 | $ 780.000.000 | $ 177.500.000 | $ 1.700.000.000 | $ 641.000 | $ 999.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 18:25:19.764216+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.300.000.000 | $ 930.000.000 | $ 780.000.000 | $ 177.500.000 | $ 1.700.000.000 | $ 641.000 | $ 999.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 18:25:20.178585+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.300.000.000 | $ 930.000.000 | $ 780.000.000 | $ 177.500.000 | $ 1.700.000.000 | $ 641.000 | $ 999.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 18:25:20.185392+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.300.000.000 | $ 930.000.000 | $ 780.000.000 | $ 177.500.000 | $ 1.700.000.000 | $ 641.000 | $ 999.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 18:25:20.258309+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193921330,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.300.000.000 | $ 930.000.000 | $ 780.000.000 | $ 177.500.000 | $ 1.700.000.000 | $ 641.000 | $ 999.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 18:25:20.272159+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193916308,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.300.000.000 | $ 930.000.000 | $ 780.000.000 | $ 177.500.000 | $ 1.700.000.000 | $ 641.000 | $ 999.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 18:25:20.312810+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-candelaria-bogota/193716943,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.300.000.000 | $ 930.000.000 | $ 780.000.000 | $ 177.500.000 | $ 1.700.000.000 | $ 641.000 | $ 999.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 18:25:20.531495+00:00
