url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/3458644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:14.864929+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:14.921142+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:15.487113+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-galerias-bogota/193454049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:15.523610+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alfonso-lopez-bogota/193299653,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:15.685085+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-madelena-bogota/193415634,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:15.732815+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:15.785546+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-san-martin-bogota/193409318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:15.802215+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:15.830029+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-paula-bogota/193453406,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:15.844337+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:16.315319+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-centro-industrial-bogota/193427059,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:16.350762+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:16.386394+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193452585,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:16.393425+00:00
