url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193568989,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:49.745388+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-fontibon-bogota/193577957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:49.928040+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-los-pantanos-bogota/193592439,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:49.974161+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:50.009223+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193596649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:50.526707+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:50.536328+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:50.601760+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:50.734703+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:50.753022+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:50.789890+00:00
