url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/192106099,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:18.896651+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/5175755,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:18.903767+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192567194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:18.982638+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193215920,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:19.082723+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193250505,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:19.120425+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:19.175446+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lourdes-bogota/192716061,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:19.182896+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193030542,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:19.196573+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193118723,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:19.822386+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-san-martin-bogota/193287979,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:19.868180+00:00
