url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 850.000.000 | $ 2.480.000 | $ 32.217.000 | $ 300.000.000 | $ 900.000.000 | $ 2.200.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 18:42:06.040266+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-kennedy-bogota/193733211,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 850.000.000 | $ 2.480.000 | $ 32.217.000 | $ 300.000.000 | $ 900.000.000 | $ 2.200.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 18:42:06.094720+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-libertador-bogota/193900063,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 850.000.000 | $ 2.480.000 | $ 32.217.000 | $ 300.000.000 | $ 900.000.000 | $ 2.200.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 18:42:06.131847+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857213,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 850.000.000 | $ 2.480.000 | $ 32.217.000 | $ 300.000.000 | $ 900.000.000 | $ 2.200.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 18:42:06.144188+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193868364,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 850.000.000 | $ 2.480.000 | $ 32.217.000 | $ 300.000.000 | $ 900.000.000 | $ 2.200.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 18:42:06.251941+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 850.000.000 | $ 2.480.000 | $ 32.217.000 | $ 300.000.000 | $ 900.000.000 | $ 2.200.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 18:42:06.351068+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193581337,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 850.000.000 | $ 2.480.000 | $ 32.217.000 | $ 300.000.000 | $ 900.000.000 | $ 2.200.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 18:42:06.404369+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 850.000.000 | $ 2.480.000 | $ 32.217.000 | $ 300.000.000 | $ 900.000.000 | $ 2.200.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 18:42:06.411653+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193873142,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 850.000.000 | $ 2.480.000 | $ 32.217.000 | $ 300.000.000 | $ 900.000.000 | $ 2.200.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 18:42:07.021937+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-ricaurte-bogota/193856224,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 850.000.000 | $ 2.480.000 | $ 32.217.000 | $ 300.000.000 | $ 900.000.000 | $ 2.200.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 18:42:07.029239+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lagos-de-torca-bogota/193481965,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 850.000.000 | $ 2.480.000 | $ 32.217.000 | $ 300.000.000 | $ 900.000.000 | $ 2.200.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 18:42:07.094125+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193772840,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 850.000.000 | $ 2.480.000 | $ 32.217.000 | $ 300.000.000 | $ 900.000.000 | $ 2.200.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 18:42:07.116241+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193813474,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 850.000.000 | $ 2.480.000 | $ 32.217.000 | $ 300.000.000 | $ 900.000.000 | $ 2.200.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 18:42:07.140446+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-nogal-bogota/193861268,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 850.000.000 | $ 2.480.000 | $ 32.217.000 | $ 300.000.000 | $ 900.000.000 | $ 2.200.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 18:42:07.261894+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193442339,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 850.000.000 | $ 2.480.000 | $ 32.217.000 | $ 300.000.000 | $ 900.000.000 | $ 2.200.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 18:42:07.295329+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-soledad-bogota/193887968,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 850.000.000 | $ 2.480.000 | $ 32.217.000 | $ 300.000.000 | $ 900.000.000 | $ 2.200.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 18:42:07.374201+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-prado-veraniego-bogota/193841714,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 850.000.000 | $ 2.480.000 | $ 32.217.000 | $ 300.000.000 | $ 900.000.000 | $ 2.200.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 18:42:07.940115+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 850.000.000 | $ 2.480.000 | $ 32.217.000 | $ 300.000.000 | $ 900.000.000 | $ 2.200.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 18:42:07.962116+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-ana-bogota/191808973,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 850.000.000 | $ 2.480.000 | $ 32.217.000 | $ 300.000.000 | $ 900.000.000 | $ 2.200.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 18:42:07.979795+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 850.000.000 | $ 2.480.000 | $ 32.217.000 | $ 300.000.000 | $ 900.000.000 | $ 2.200.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 18:42:08.009344+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 850.000.000 | $ 2.480.000 | $ 32.217.000 | $ 300.000.000 | $ 900.000.000 | $ 2.200.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 18:42:08.023896+00:00
