url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/194056249,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 365.000.000 | $ 1.150.000 | $ 1.250.000 | $ 6.000.000 | $ 2.500.000 | $ 2.300.000 | $ 1.850.000 | $ 1.250.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 12:38:17.133975+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-san-luis-bogota/194061916,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 365.000.000 | $ 1.150.000 | $ 1.250.000 | $ 6.000.000 | $ 2.500.000 | $ 2.300.000 | $ 1.850.000 | $ 1.250.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 12:38:17.175812+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colon-bogota/194085845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 365.000.000 | $ 1.150.000 | $ 1.250.000 | $ 6.000.000 | $ 2.500.000 | $ 2.300.000 | $ 1.850.000 | $ 1.250.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 12:38:17.710016+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-antiguo-country-bogota/193921020,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 365.000.000 | $ 1.150.000 | $ 1.250.000 | $ 6.000.000 | $ 2.500.000 | $ 2.300.000 | $ 1.850.000 | $ 1.250.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 12:38:17.811482+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-virrey-bogota/193544704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 365.000.000 | $ 1.150.000 | $ 1.250.000 | $ 6.000.000 | $ 2.500.000 | $ 2.300.000 | $ 1.850.000 | $ 1.250.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 12:38:17.876713+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-bibiana-bogota/194088316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 365.000.000 | $ 1.150.000 | $ 1.250.000 | $ 6.000.000 | $ 2.500.000 | $ 2.300.000 | $ 1.850.000 | $ 1.250.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 12:38:17.899565+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pardo-rubio-bogota/194081646,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 365.000.000 | $ 1.150.000 | $ 1.250.000 | $ 6.000.000 | $ 2.500.000 | $ 2.300.000 | $ 1.850.000 | $ 1.250.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 12:38:18.075302+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194026883,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 365.000.000 | $ 1.150.000 | $ 1.250.000 | $ 6.000.000 | $ 2.500.000 | $ 2.300.000 | $ 1.850.000 | $ 1.250.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 12:38:18.121570+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-siete-de-agosto-bogota/194091237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 365.000.000 | $ 1.150.000 | $ 1.250.000 | $ 6.000.000 | $ 2.500.000 | $ 2.300.000 | $ 1.850.000 | $ 1.250.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 12:38:18.195960+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/194049728,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 365.000.000 | $ 1.150.000 | $ 1.250.000 | $ 6.000.000 | $ 2.500.000 | $ 2.300.000 | $ 1.850.000 | $ 1.250.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 12:38:18.297153+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193995661,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 365.000.000 | $ 1.150.000 | $ 1.250.000 | $ 6.000.000 | $ 2.500.000 | $ 2.300.000 | $ 1.850.000 | $ 1.250.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 12:38:18.703418+00:00
