url,information,date_time
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:06:01.063520+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-reservado-bogota/193836567,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:06:01.817040+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:06:01.974057+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-reservado-bogota/193121691,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:06:01.993970+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-las-americas-bogota/193917705,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:06:02.001393+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:06:02.008642+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193781457,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:06:02.015824+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-hayuelos-bogota/193988945,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:06:02.141196+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-hayuelos-bogota/193988945,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:06:02.148355+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:06:03.119937+00:00
