url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 750.720.000 | $ 1.900.000 | $ 899.900.000 | $ 4.800.000 | $ 750.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 07:38:05.931010+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 750.720.000 | $ 1.900.000 | $ 899.900.000 | $ 4.800.000 | $ 750.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 07:38:05.979816+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750250,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 750.720.000 | $ 1.900.000 | $ 899.900.000 | $ 4.800.000 | $ 750.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 07:38:06.064520+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-candelaria-bogota/193793382,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 750.720.000 | $ 1.900.000 | $ 899.900.000 | $ 4.800.000 | $ 750.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 07:38:06.241705+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193632538,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 750.720.000 | $ 1.900.000 | $ 899.900.000 | $ 4.800.000 | $ 750.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 07:38:06.273413+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-carolina-bogota/193770373,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 750.720.000 | $ 1.900.000 | $ 899.900.000 | $ 4.800.000 | $ 750.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 07:38:06.408735+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193826971,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 750.720.000 | $ 1.900.000 | $ 899.900.000 | $ 4.800.000 | $ 750.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 07:38:06.754160+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193148336,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 750.720.000 | $ 1.900.000 | $ 899.900.000 | $ 4.800.000 | $ 750.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 07:38:06.761333+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 750.720.000 | $ 1.900.000 | $ 899.900.000 | $ 4.800.000 | $ 750.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 07:38:06.790567+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 750.720.000 | $ 1.900.000 | $ 899.900.000 | $ 4.800.000 | $ 750.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 07:38:06.811764+00:00
